population	cosine
random_decoy	0.23043212
type_matched_decoy	0.70864844
type_matched_decoy	0.11928184
length_gc_matched_decoy	0.23593536
type_matched_decoy	0.66251194
length_gc_matched_decoy	0.2648692
length_gc_matched_decoy	-0.10221095
random_decoy	0.09939648
random_decoy	0.18582538
type_matched_decoy	0.058010936
type_matched_decoy	0.18629302
type_matched_decoy	0.53189945
type_matched_decoy	0.56228185
random_decoy	-0.056141987
length_gc_matched_decoy	0.27122408
type_matched_decoy	0.022931412
type_matched_decoy	0.20720525
type_matched_decoy	0.3832325
random_decoy	-0.24567017
type_matched_decoy	0.1374574
length_gc_matched_decoy	0.68814623
random_decoy	-0.11300851
random_decoy	0.018075198
length_gc_matched_decoy	0.8013228
type_matched_decoy	-0.15955895
random_decoy	0.30774677
length_gc_matched_decoy	-0.17189369
length_gc_matched_decoy	0.292868
length_gc_matched_decoy	0.5353626
random_decoy	-0.3153769
random_decoy	0.04068561
type_matched_decoy	0.42094612
length_gc_matched_decoy	0.57026994
type_matched_decoy	0.111046076
length_gc_matched_decoy	0.09043278
type_matched_decoy	0.3055752
length_gc_matched_decoy	0.8320607
random_decoy	0.30692056
length_gc_matched_decoy	0.5170405
length_gc_matched_decoy	0.6997654
random_decoy	0.085874334
random_decoy	0.040551066
random_decoy	0.03855302
length_gc_matched_decoy	0.042897575
type_matched_decoy	0.3749582
random_decoy	-0.21665753
type_matched_decoy	0.56387734
length_gc_matched_decoy	0.3530319
random_decoy	0.13193393
random_decoy	-0.5013325
random_decoy	-0.13558474
length_gc_matched_decoy	0.26731235
random_decoy	-0.28734937
length_gc_matched_decoy	0.17377122
type_matched_decoy	0.45970315
random_decoy	0.009152986
random_decoy	0.23139635
type_matched_decoy	0.25961265
random_decoy	0.004266627
type_matched_decoy	0.29007286
random_decoy	-0.108755246
length_gc_matched_decoy	0.29069832
random_decoy	0.1411369
length_gc_matched_decoy	0.37123126
type_matched_decoy	0.5305443
length_gc_matched_decoy	0.23405789
type_matched_decoy	0.32079288
type_matched_decoy	0.31890827
random_decoy	-0.06350693
type_matched_decoy	0.29040346
length_gc_matched_decoy	0.6180148
type_matched_decoy	0.022735886
random_decoy	-0.06850846
random_decoy	-0.071754806
random_decoy	0.14402466
random_decoy	0.20607892
length_gc_matched_decoy	0.03159173
type_matched_decoy	0.13185969
length_gc_matched_decoy	0.26244718
random_decoy	0.04912211
length_gc_matched_decoy	0.33277234
type_matched_decoy	0.64322114
type_matched_decoy	0.42613283
random_decoy	-0.22449371
type_matched_decoy	0.12892805
type_matched_decoy	0.07691264
type_matched_decoy	0.4882233
type_matched_decoy	0.444158
type_matched_decoy	0.35911632
random_decoy	0.2525632
random_decoy	-0.12021113
random_decoy	0.176453
random_decoy	-0.025929004
length_gc_matched_decoy	0.19113025
random_decoy	-0.05787803
type_matched_decoy	0.27785948
type_matched_decoy	0.60154164
type_matched_decoy	0.29369104
random_decoy	0.2700609
random_decoy	0.23127791
type_matched_decoy	0.092065156
random_decoy	0.33598906
type_matched_decoy	0.41392016
random_decoy	0.07496525
type_matched_decoy	0.42304036
type_matched_decoy	0.39967367
length_gc_matched_decoy	0.020603718
length_gc_matched_decoy	0.23981363
random_decoy	0.5677564
type_matched_decoy	-0.07006782
random_decoy	-0.11608909
random_decoy	-0.010421574
type_matched_decoy	-0.019803643
length_gc_matched_decoy	0.38354623
length_gc_matched_decoy	0.46149218
random_decoy	-0.037596405
length_gc_matched_decoy	0.13348643
type_matched_decoy	0.65012264
length_gc_matched_decoy	0.34568775
length_gc_matched_decoy	0.2914017
length_gc_matched_decoy	0.1901772
random_decoy	-0.241957
length_gc_matched_decoy	0.4176448
length_gc_matched_decoy	0.26631647
type_matched_decoy	0.3874719
type_matched_decoy	0.38593566
random_decoy	-0.12441189
length_gc_matched_decoy	0.1629526
length_gc_matched_decoy	0.1413258
type_matched_decoy	0.22960375
type_matched_decoy	0.0064990893
length_gc_matched_decoy	0.38996112
type_matched_decoy	0.35169417
type_matched_decoy	0.8362864
type_matched_decoy	0.34602427
length_gc_matched_decoy	0.8094723
type_matched_decoy	0.5551771
type_matched_decoy	0.7781116
type_matched_decoy	0.6369518
random_decoy	-0.0136803575
length_gc_matched_decoy	0.43757594
length_gc_matched_decoy	0.05614741
type_matched_decoy	0.32054934
type_matched_decoy	0.34158856
type_matched_decoy	0.1763154
length_gc_matched_decoy	0.2915263
length_gc_matched_decoy	0.2006227
type_matched_decoy	0.56288147
length_gc_matched_decoy	0.022619303
length_gc_matched_decoy	0.86970913
type_matched_decoy	0.30505162
random_decoy	0.31427282
random_decoy	-0.08713467
random_decoy	0.043029144
type_matched_decoy	0.4014877
type_matched_decoy	0.19455445
type_matched_decoy	0.39068124
type_matched_decoy	0.7326095
type_matched_decoy	0.37114176
random_decoy	-0.14343375
type_matched_decoy	0.38449404
type_matched_decoy	0.64017576
type_matched_decoy	0.36043674
random_decoy	0.17075282
random_decoy	0.024673447
length_gc_matched_decoy	-0.108834
random_decoy	0.14478216
type_matched_decoy	0.42138803
random_decoy	-0.045463335
random_decoy	0.37000972
length_gc_matched_decoy	0.07899991
type_matched_decoy	0.17407817
random_decoy	0.6586165
type_matched_decoy	0.6865222
length_gc_matched_decoy	0.059209708
random_decoy	-0.03305185
random_decoy	-0.025393602
length_gc_matched_decoy	0.22009262
length_gc_matched_decoy	0.31677645
random_decoy	0.13344583
type_matched_decoy	0.20432371
random_decoy	-0.34321576
length_gc_matched_decoy	0.3777319
random_decoy	0.17064501
random_decoy	0.20744486
length_gc_matched_decoy	0.50836957
length_gc_matched_decoy	0.13731955
length_gc_matched_decoy	0.2906376
type_matched_decoy	0.44800812
type_matched_decoy	0.16889031
random_decoy	0.2152128
type_matched_decoy	0.09609267
type_matched_decoy	-0.036908053
type_matched_decoy	0.43292305
length_gc_matched_decoy	0.3267012
type_matched_decoy	0.61348075
length_gc_matched_decoy	0.54772866
type_matched_decoy	0.64369684
type_matched_decoy	0.5749581
length_gc_matched_decoy	0.17046866
length_gc_matched_decoy	0.34228244
length_gc_matched_decoy	0.3767274
random_decoy	0.25039274
observed_pair	0.34296238
type_matched_decoy	0.29687545
length_gc_matched_decoy	0.26788595
random_decoy	-0.31104413
type_matched_decoy	0.1039049
type_matched_decoy	0.45414364
length_gc_matched_decoy	0.36807522
length_gc_matched_decoy	0.17976846
length_gc_matched_decoy	0.47337145
random_decoy	0.18384075
length_gc_matched_decoy	0.4053733
random_decoy	0.069534555
type_matched_decoy	0.39887607
random_decoy	0.040474236
length_gc_matched_decoy	0.16832018
random_decoy	0.05703284
type_matched_decoy	0.00794466
random_decoy	-0.002399698
random_decoy	-0.14266571
type_matched_decoy	0.45218226
length_gc_matched_decoy	0.42318037
random_decoy	0.13277516
length_gc_matched_decoy	-0.09635407
length_gc_matched_decoy	-0.032150768
type_matched_decoy	0.7117363
random_decoy	0.35390067
type_matched_decoy	0.28174996
length_gc_matched_decoy	0.30076584
random_decoy	-0.036837734
random_decoy	0.24670836
length_gc_matched_decoy	0.26907325
type_matched_decoy	0.56959
type_matched_decoy	0.21552797
random_decoy	0.2866865
type_matched_decoy	0.59087527
length_gc_matched_decoy	0.2041051
random_decoy	0.3584965
random_decoy	0.089362964
random_decoy	-0.08369862
random_decoy	0.33531272
length_gc_matched_decoy	0.38786992
length_gc_matched_decoy	-0.0059386194
random_decoy	0.36316562
type_matched_decoy	0.29519442
random_decoy	0.05811497
length_gc_matched_decoy	0.18650061
length_gc_matched_decoy	0.27207473
type_matched_decoy	-0.16426115
type_matched_decoy	-0.20076603
random_decoy	0.14802684
random_decoy	0.08895504
type_matched_decoy	-0.19801055
type_matched_decoy	0.53775257
type_matched_decoy	0.7382697
type_matched_decoy	0.26540425
type_matched_decoy	0.24282575
length_gc_matched_decoy	0.17008895
length_gc_matched_decoy	0.37970254
type_matched_decoy	0.26214805
random_decoy	-0.129527
random_decoy	-0.10569886
random_decoy	0.33143935
random_decoy	-0.22215092
random_decoy	-0.04993722
length_gc_matched_decoy	0.39960963
length_gc_matched_decoy	0.4966841
type_matched_decoy	0.32643694
length_gc_matched_decoy	0.24786967
random_decoy	0.25541675
length_gc_matched_decoy	0.3623799
random_decoy	0.2512732
type_matched_decoy	0.38753718
type_matched_decoy	0.12438185
type_matched_decoy	-0.016974062
length_gc_matched_decoy	0.02797255
random_decoy	0.0734161
type_matched_decoy	-0.17396587
random_decoy	0.2674762
type_matched_decoy	0.07314965
random_decoy	-0.037222877
length_gc_matched_decoy	0.4423629
type_matched_decoy	0.15864828
length_gc_matched_decoy	0.45073128
length_gc_matched_decoy	0.16926499
random_decoy	0.081929095
type_matched_decoy	0.23731641
random_decoy	0.09395835
length_gc_matched_decoy	-0.2968746
type_matched_decoy	0.74411356
random_decoy	0.2551443
random_decoy	-0.11313537
random_decoy	0.0681638
length_gc_matched_decoy	0.14783707
random_decoy	-0.06890753
random_decoy	0.0999732
random_decoy	0.3366706
random_decoy	0.113902785
length_gc_matched_decoy	0.37425917
type_matched_decoy	0.3539132
length_gc_matched_decoy	0.33153868
random_decoy	0.09172036
type_matched_decoy	0.2710547
random_decoy	-0.22003503
random_decoy	0.03165233
length_gc_matched_decoy	0.3721429
type_matched_decoy	0.1297974
type_matched_decoy	0.75034297
type_matched_decoy	0.3986569
length_gc_matched_decoy	-0.0029015169
type_matched_decoy	0.42339036
type_matched_decoy	0.28922758
random_decoy	0.14083704
type_matched_decoy	0.008939683
type_matched_decoy	0.65054065
type_matched_decoy	0.24962771
type_matched_decoy	0.26634508
random_decoy	0.01894775
type_matched_decoy	0.1325033
random_decoy	-0.10194254
random_decoy	0.08130205
random_decoy	0.06327331
type_matched_decoy	0.43707168
random_decoy	0.07880401
length_gc_matched_decoy	0.6623214
random_decoy	0.066388875
type_matched_decoy	0.39982152
type_matched_decoy	0.31508514
type_matched_decoy	0.3707809
type_matched_decoy	0.18469442
length_gc_matched_decoy	-0.028900303
type_matched_decoy	0.3856599
type_matched_decoy	0.20072804
type_matched_decoy	0.2532453
random_decoy	-0.32665172
length_gc_matched_decoy	0.6311943
random_decoy	0.041222002
random_decoy	-0.29478425
length_gc_matched_decoy	0.02501987
length_gc_matched_decoy	0.18832563
type_matched_decoy	0.43909222
type_matched_decoy	0.38953727
type_matched_decoy	0.06259247
type_matched_decoy	0.11571342
observed_pair	0.3334303
random_decoy	0.028488211
random_decoy	0.11946563
random_decoy	0.12214759
length_gc_matched_decoy	0.22104034
type_matched_decoy	0.09757483
length_gc_matched_decoy	0.29746264
length_gc_matched_decoy	0.22706667
length_gc_matched_decoy	0.25543356
length_gc_matched_decoy	0.20922801
length_gc_matched_decoy	0.17871885
random_decoy	-0.1756346
length_gc_matched_decoy	0.24089307
random_decoy	0.118016005
random_decoy	-0.12079641
random_decoy	0.03625109
length_gc_matched_decoy	0.08062485
random_decoy	0.29919288
length_gc_matched_decoy	0.054758873
random_decoy	-0.099903286
random_decoy	0.115323864
type_matched_decoy	0.34225953
random_decoy	0.1851086
length_gc_matched_decoy	0.3623191
random_decoy	0.1335116
random_decoy	0.04987458
random_decoy	0.48523587
random_decoy	-0.25506297
type_matched_decoy	0.30131382
length_gc_matched_decoy	0.30446333
random_decoy	-0.11090843
random_decoy	0.17122033
type_matched_decoy	0.695312
length_gc_matched_decoy	0.054871477
random_decoy	0.1470169
length_gc_matched_decoy	0.5193917
random_decoy	-0.19395415
length_gc_matched_decoy	0.0069745854
length_gc_matched_decoy	0.107455924
length_gc_matched_decoy	-0.0010815263
random_decoy	-0.0345515
random_decoy	0.37488315
type_matched_decoy	0.6841693
type_matched_decoy	0.24300626
length_gc_matched_decoy	0.4129748
length_gc_matched_decoy	-0.22655614
length_gc_matched_decoy	0.31306177
length_gc_matched_decoy	0.2035108
length_gc_matched_decoy	0.51283306
type_matched_decoy	0.23930444
observed_pair	0.6197661
type_matched_decoy	0.06911767
random_decoy	0.16462313
length_gc_matched_decoy	0.23811552
length_gc_matched_decoy	0.47293866
random_decoy	-0.20072564
random_decoy	-0.08693965
random_decoy	-0.17299695
length_gc_matched_decoy	-0.1963526
length_gc_matched_decoy	0.39622328
random_decoy	-0.37282503
random_decoy	0.120418265
random_decoy	0.3085801
length_gc_matched_decoy	0.23874655
random_decoy	-0.028006144
random_decoy	0.026410267
length_gc_matched_decoy	0.2647128
random_decoy	-0.056665324
random_decoy	-0.03388361
random_decoy	-0.059212744
random_decoy	0.3794083
random_decoy	0.37070534
type_matched_decoy	0.7151531
random_decoy	-0.06872722
type_matched_decoy	0.33270344
length_gc_matched_decoy	0.5167537
length_gc_matched_decoy	0.301662
type_matched_decoy	0.22378446
length_gc_matched_decoy	0.42947626
length_gc_matched_decoy	0.5658301
random_decoy	0.11986159
length_gc_matched_decoy	0.10324287
length_gc_matched_decoy	0.43585998
length_gc_matched_decoy	0.34553063
random_decoy	-0.097009145
random_decoy	-0.037731823
type_matched_decoy	0.15163589
random_decoy	0.10256891
random_decoy	0.3230212
type_matched_decoy	0.65539277
random_decoy	0.100724936
random_decoy	0.28099805
type_matched_decoy	0.51848733
length_gc_matched_decoy	0.28175104
random_decoy	-0.036382336
type_matched_decoy	0.11585914
length_gc_matched_decoy	0.51842463
random_decoy	0.05244204
type_matched_decoy	0.63022053
random_decoy	0.06313467
random_decoy	0.24801958
length_gc_matched_decoy	0.22078967
random_decoy	0.38797176
length_gc_matched_decoy	0.0011541378
length_gc_matched_decoy	0.6014167
random_decoy	0.10021581
length_gc_matched_decoy	0.064549334
type_matched_decoy	0.2873572
random_decoy	-0.12304033
length_gc_matched_decoy	0.36899304
length_gc_matched_decoy	0.6913267
length_gc_matched_decoy	0.41328132
random_decoy	0.27299026
length_gc_matched_decoy	0.1732738
type_matched_decoy	0.091739304
length_gc_matched_decoy	0.3782584
type_matched_decoy	0.8167093
type_matched_decoy	0.48975503
type_matched_decoy	0.47251907
length_gc_matched_decoy	-0.00011601299
random_decoy	0.048906654
type_matched_decoy	0.07600759
length_gc_matched_decoy	0.25742993
observed_pair	0.68139327
length_gc_matched_decoy	0.8396513
length_gc_matched_decoy	-0.13757426
random_decoy	0.15573566
type_matched_decoy	0.2954877
length_gc_matched_decoy	0.076195545
random_decoy	-0.059907153
length_gc_matched_decoy	0.5221746
type_matched_decoy	0.46166325
random_decoy	-0.2601363
random_decoy	0.0011203866
length_gc_matched_decoy	0.098403424
length_gc_matched_decoy	0.23076415
length_gc_matched_decoy	0.31617942
length_gc_matched_decoy	0.43947172
type_matched_decoy	0.84667695
type_matched_decoy	0.43917602
random_decoy	0.08826672
length_gc_matched_decoy	0.08592817
random_decoy	0.0063752756
length_gc_matched_decoy	0.00065167993
random_decoy	0.06912435
length_gc_matched_decoy	-0.0020258427
random_decoy	-0.060221087
length_gc_matched_decoy	0.083652765
length_gc_matched_decoy	0.5341951
random_decoy	0.014678307
type_matched_decoy	0.5495034
random_decoy	-0.038786434
length_gc_matched_decoy	0.18453756
observed_pair	0.19888574
random_decoy	0.07204807
random_decoy	-0.058723792
type_matched_decoy	0.23556894
length_gc_matched_decoy	-0.031671464
random_decoy	-0.18193333
random_decoy	0.3125834
random_decoy	0.0642239
random_decoy	-0.04086572
type_matched_decoy	0.55772316
length_gc_matched_decoy	0.45203328
length_gc_matched_decoy	0.19648653
random_decoy	0.20081003
random_decoy	-0.15608656
type_matched_decoy	0.10308327
length_gc_matched_decoy	0.3278907
length_gc_matched_decoy	0.5226315
length_gc_matched_decoy	0.35703194
length_gc_matched_decoy	0.0075374953
random_decoy	0.14078553
length_gc_matched_decoy	0.2676262
type_matched_decoy	0.7783521
type_matched_decoy	0.5863709
random_decoy	0.3468323
type_matched_decoy	-0.06916776
random_decoy	0.036198795
type_matched_decoy	0.4268681
type_matched_decoy	0.0699594
random_decoy	0.0393306
type_matched_decoy	0.20229308
type_matched_decoy	-0.16540465
type_matched_decoy	0.4657656
random_decoy	0.728955
random_decoy	0.16538578
length_gc_matched_decoy	0.26935548
type_matched_decoy	0.18218002
random_decoy	-0.02632597
type_matched_decoy	0.15749216
type_matched_decoy	0.1566672
length_gc_matched_decoy	-0.0023666248
random_decoy	0.20021778
length_gc_matched_decoy	0.43420678
length_gc_matched_decoy	-0.03289886
random_decoy	-0.024785757
type_matched_decoy	0.035357222
type_matched_decoy	0.060083553
random_decoy	-0.0048064366
length_gc_matched_decoy	-0.107851475
type_matched_decoy	-0.17222956
random_decoy	0.013184495
random_decoy	0.38353455
type_matched_decoy	0.26266527
random_decoy	-0.17743602
length_gc_matched_decoy	0.44829744
random_decoy	-0.059226006
length_gc_matched_decoy	0.46011767
type_matched_decoy	0.08672312
type_matched_decoy	0.32822478
length_gc_matched_decoy	0.3059957
length_gc_matched_decoy	0.20582989
random_decoy	0.0635232
random_decoy	0.07596284
type_matched_decoy	-0.021491483
random_decoy	-0.13636276
random_decoy	0.042925946
type_matched_decoy	0.32147363
type_matched_decoy	-0.006899176
type_matched_decoy	0.5280675
type_matched_decoy	0.29761574
type_matched_decoy	0.29617804
random_decoy	-0.114359975
type_matched_decoy	0.5023882
length_gc_matched_decoy	0.14000425
length_gc_matched_decoy	0.5265615
length_gc_matched_decoy	0.36149272
type_matched_decoy	0.30483094
length_gc_matched_decoy	0.2010551
length_gc_matched_decoy	0.1635083
type_matched_decoy	0.8250234
length_gc_matched_decoy	0.34901673
random_decoy	0.04612089
random_decoy	-0.08907711
type_matched_decoy	0.22335058
length_gc_matched_decoy	0.0551029
length_gc_matched_decoy	0.44386068
random_decoy	0.07049591
type_matched_decoy	-0.0033328682
type_matched_decoy	-0.110617615
random_decoy	0.14093076
type_matched_decoy	0.088242285
random_decoy	0.0495329
length_gc_matched_decoy	0.12730499
random_decoy	-0.08212729
length_gc_matched_decoy	0.55685043
type_matched_decoy	0.3684094
