extractor	design	rep	query	shuffled	true_clade_EVALUATION	best_label	best_label_lwr	best_edge_label	best_edge_lwr	pendant	edpl	n_placements	label_lwr	aligned_frac	status	correct
v3	blocked	6	SHUF_n652	True	3	1	0.9519	1	0.9519	19.8970131182	0.574943	2	"{""1"": 0.9519, ""8"": 0.0477}"	0.8067632850241546	AMBIGUOUS	False
v3	blocked	6	SHUF_n665	True	3	3	1.0	3	1.0	0.1053605157	0.0	1	"{""3"": 1.0}"	0.7843137254901961	CONFIDENTLY_PLACED	True
v3	blocked	6	n675	False	3	3	0.9928	3	0.832	0.2154813377	0.0219725	2	"{""3"": 0.9928}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n696	False	3	3	1.0	3	1.0	1.5396123631	0.0	1	"{""3"": 1.0}"	1.0	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	n698	False	3	3	1.0	3	1.0	1.1676067999	0.0	1	"{""3"": 1.0}"	0.9901477832512315	CONFIDENTLY_PLACED	True
v3	blocked	6	n709	False	3	3	1.0	3	1.0	0.4461527098	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n562	True	3	3	1.0	3	1.0	81.2003207889	0.0	1	"{""3"": 1.0}"	0.7511520737327189	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	SHUF_n1913	True	11	3	1.0	3	0.9006	28.7843599857	0.696903	2	"{""3"": 1.0}"	0.832	AMBIGUOUS	False
v3	blocked	6	SHUF_n657	True	3	3	1.0	3	1.0	11.5492628224	0.0	1	"{""3"": 1.0}"	0.7330097087378641	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	n728	False	3	3	1.0	3	1.0	0.7706966059	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n772	False	3	3	1.0	3	1.0	1.5369205302	0.0	1	"{""3"": 1.0}"	0.96	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	n818	False	6	6	1.0	6	0.5823	1.3286455789	0.216377	2	"{""6"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	6	n922	False	8	8	1.0	8	1.0	0.1604418319	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n558	True	3	8	0.9934	8	0.9934	7.4861820224	0.0	1	"{""8"": 0.9934}"	0.8425925925925926	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n959	False	8	8	1.0	8	1.0	0.4878251581	0.0	1	"{""8"": 1.0}"	0.9968553459119497	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1331	True	9	8	0.8133	8	0.8133	6.7437397609	1.81627	3	"{""8"": 0.8133, ""9"": 0.1004, ""Orphan"": 0.0862}"	0.7836734693877551	AMBIGUOUS	False
v3	blocked	6	n1132	False	8	8	1.0	8	1.0	0.2930529737	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1147	False	8	8	1.0	8	0.9523	0.4253929185	0.0294652	2	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1257	False	8	8	1.0	8	1.0	1.0409160836	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1360	False	9	9	1.0	9	1.0	0.8813672133	0.0	1	"{""9"": 1.0}"	0.9740740740740741	CONFIDENTLY_PLACED	True
v3	blocked	6	n1331	False	9	9	0.9911	9	0.9911	1.0370989149	0.0	1	"{""9"": 0.9911}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1452	False	9	9	0.9975	9	0.9136	0.4548017622	0.025741	2	"{""9"": 0.9975}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1445	True	9	9	1.0	9	1.0	5.3475020255	0.0	1	"{""9"": 1.0}"	0.780952380952381	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	n1557	False	9	9	0.9931	9	0.8999	0.6416305169	0.0276723	2	"{""9"": 0.9931}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1617	False	10	10	0.9975	10	0.9324	0.3939832596	0.0191059	3	"{""10"": 0.9975}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1763	False	10	10	1.0	10	0.8853	0.624190713	0.0515599	2	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1894	False	11	11	1.0	11	1.0	0.2467823592	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n134	False	1	1	1.0	1	1.0	0.6347342146	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n286	True	1	8	0.9716	8	0.9716	9.7238981271	0.381494	2	"{""8"": 0.9716, ""1"": 0.0284}"	0.7721518987341772	AMBIGUOUS	False
v3	blocked	6	n313	False	1	1	1.0	1	0.5171	0.8740387491	0.0602126	3	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n757	True	3	1	1.0	1	1.0	8.5336103829	0.0	1	"{""1"": 1.0}"	0.7567567567567568	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1091	True	8	8	0.9915	8	0.9723	6.5028183876	0.146061	2	"{""8"": 0.9915}"	0.6575342465753424	AMBIGUOUS	True
v3	blocked	6	SHUF_n377	True	2	1	1.0	1	1.0	7.0680603804	0.0	1	"{""1"": 1.0}"	0.7654867256637168	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n940	True	8	1	0.9162	1	0.9162	6.8892767006	0.905984	2	"{""1"": 0.9162, ""3"": 0.0765}"	0.6126984126984127	AMBIGUOUS	False
v3	blocked	6	SHUF_n1525	True	9	1	1.0	1	1.0	8.4976688555	0.0	1	"{""1"": 1.0}"	0.8181818181818182	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n702	True	3	1	1.0	1	1.0	9.8528330391	0.0	1	"{""1"": 1.0}"	0.8341463414634146	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n997	True	8	3	0.9974	3	0.9974	5.6874191099	0.0	1	"{""3"": 0.9974}"	0.7528089887640449	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n177	True	1	1	1.0	1	1.0	8.7864368491	0.0	1	"{""1"": 1.0}"	0.831858407079646	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	SHUF_n766	True	3	8	0.6271	8	0.6271	11.0584985562	2.70865	2	"{""8"": 0.6271, ""Orphan"": 0.366}"	0.867579908675799	AMBIGUOUS	False
v3	blocked	6	SHUF_n662	True	3	2	0.9643	2	0.6369	8.6461333347	0.253501	3	"{""2"": 0.9643, ""1"": 0.0255}"	0.6127450980392157	AMBIGUOUS	False
v3	blocked	6	SHUF_n1417	True	9	Orphan	0.9151	Orphan	0.9151	15.5847623967	0.931287	2	"{""Orphan"": 0.9151, ""8"": 0.0797}"	0.6470588235294118	AMBIGUOUS	False
v3	blocked	6	SHUF_n642	True	3	Orphan	0.9996	Orphan	0.9996	5.1368819207	0.0	1	"{""Orphan"": 0.9996}"	0.8325123152709359	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n562	False	3	3	1.0	3	0.7564	0.5367053675	0.0548621	3	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n612	False	3	3	1.0	3	1.0	0.4646098411	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n620	True	3	3	1.0	3	0.511	31.2949009486	1.65373	2	"{""3"": 1.0}"	0.6743119266055045	AMBIGUOUS	True
v3	blocked	6	n660	False	3	3	1.0	3	1.0	1.4149347459	0.0	1	"{""3"": 1.0}"	0.9905660377358491	CONFIDENTLY_PLACED	True
v3	blocked	6	n663	False	3	3	1.0	3	0.9658	0.4907044091	0.00855476	2	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1549	True	9	3	1.0	3	1.0	25.1719793664	0.0	1	"{""3"": 1.0}"	0.7869565217391304	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n586	True	3	1	0.9915	1	0.5538	19.9619389405	1.20933	2	"{""1"": 0.9915}"	0.7972350230414746	AMBIGUOUS	False
v3	blocked	6	SHUF_n1420	True	9	3	0.6532	3	0.6532	12.6891163275	2.6535	3	"{""3"": 0.6532, ""1"": 0.3468}"	0.8040816326530612	AMBIGUOUS	False
v3	blocked	6	n767	False	3	3	1.0	3	1.0	1.23642949	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n802	False	4	4	1.0	4	1.0	0.3666355842	0.0	1	"{""4"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n940	False	8	8	1.0	8	1.0	0.4321753309	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n997	False	8	8	0.9968	8	0.9826	0.2901936395	0.00514746	2	"{""8"": 0.9968}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1033	False	8	8	1.0	8	1.0	0.2962723234	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n349	True	1	8	1.0	8	1.0	11.4804957106	0.0	1	"{""8"": 1.0}"	0.7366255144032922	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n959	True	8	8	1.0	8	1.0	6.3975414999	0.0	1	"{""8"": 1.0}"	0.6446540880503144	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	SHUF_n485	True	2	8	1.0	8	1.0	9.5861832883	0.0	1	"{""8"": 1.0}"	0.5916666666666667	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n1079	False	8	8	1.0	8	1.0	0.2156142996	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1153	False	8	8	1.0	8	1.0	0.4527826122	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1210	False	8	8	1.0	8	1.0	0.229165171	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1232	False	8	8	1.0	8	1.0	0.2492417406	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1415	True	9	9	1.0	9	0.6129	5.3143602567	1.70874	2	"{""9"": 1.0}"	0.8616600790513834	AMBIGUOUS	True
v3	blocked	6	n1570	False	9	9	1.0	9	1.0	0.1053605157	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1606	False	9	9	1.0	9	1.0	0.3590310062	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1608	False	10	10	1.0	10	0.5053	0.1838159698	0.0146165	2	"{""10"": 1.0}"	0.9788732394366197	CONFIDENTLY_PLACED	True
v3	blocked	6	n1647	False	10	10	0.9998	10	0.9245	0.8024563818	0.030687	2	"{""10"": 0.9998}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n63	False	1	1	1.0	1	1.0	0.7436571009	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n138	False	1	1	1.0	1	1.0	0.5557187636	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n161	False	1	1	0.996	1	0.996	0.4430099659	0.0	1	"{""1"": 0.996}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1132	True	8	1	1.0	1	1.0	6.9681249289	0.0	1	"{""1"": 1.0}"	0.7518248175182481	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1021	True	8	1	1.0	1	1.0	4.3582553092	0.0	1	"{""1"": 1.0}"	0.7393162393162394	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n818	True	6	1	1.0	1	1.0	10.3960277623	0.0	1	"{""1"": 1.0}"	0.8401826484018264	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n138	True	1	8	0.9314	8	0.9314	15.6980317061	1.17983	2	"{""8"": 0.9314, ""3"": 0.0686}"	0.7678571428571429	AMBIGUOUS	False
v3	blocked	6	n546	False	3	3	1.0	3	1.0	0.2858212959	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1373	True	9	3	1.0	3	1.0	49.0093705234	0.0	1	"{""3"": 1.0}"	0.7876447876447876	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1153	True	8	3	0.9645	3	0.9645	12.7594532253	0.588091	2	"{""3"": 0.9645, ""8"": 0.0355}"	0.7721518987341772	AMBIGUOUS	False
v3	blocked	6	SHUF_n1767	True	10	3	1.0	3	1.0	52.1020977846	0.0	1	"{""3"": 1.0}"	0.7661538461538462	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n778	False	3	3	1.0	3	1.0	1.2886771077	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n936	False	8	8	1.0	8	1.0	0.4886233557	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n953	False	8	8	1.0	8	1.0	0.2343174643	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1091	False	8	8	0.9999	8	0.9999	0.4039835607	0.0	1	"{""8"": 0.9999}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1191	False	8	8	1.0	8	1.0	0.950362393	0.0	1	"{""8"": 1.0}"	0.9871244635193133	CONFIDENTLY_PLACED	True
v3	blocked	6	n1291	False	9	9	1.0	9	1.0	1.1685682762	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n233	False	1	1	1.0	1	1.0	0.3952669839	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1210	True	8	1	0.9948	1	0.9948	8.4979992295	0.0	1	"{""1"": 0.9948}"	0.6736401673640168	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n660	True	3	1	1.0	1	1.0	11.8073413254	0.0	1	"{""1"": 1.0}"	0.7830188679245284	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n310	False	1	1	1.0	1	1.0	0.2623211755	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1178	True	8	1	0.9991	1	0.9991	13.0562457462	0.0	1	"{""1"": 0.9991}"	0.8396624472573839	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n541	True	3	1	1.0	1	1.0	7.3367593187	0.0	1	"{""1"": 1.0}"	0.8558558558558559	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n64	True	1	1	1.0	1	1.0	10.2991518447	0.0	1	"{""1"": 1.0}"	0.6506550218340611	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	SHUF_n1594	True	9	8	0.9642	8	0.9642	7.0984972918	0.443179	2	"{""8"": 0.9642, ""1"": 0.0358}"	0.6079295154185022	AMBIGUOUS	False
v3	blocked	6	SHUF_n1037	True	8	1	1.0	1	1.0	4.091069476	0.0	1	"{""1"": 1.0}"	0.9276595744680851	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n436	False	2	2	1.0	2	1.0	0.2341071294	0.0	1	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1906	True	11	1	0.7574	1	0.7574	7.6524748288	0.845397	2	"{""1"": 0.7574, ""Orphan"": 0.2426}"	0.8	AMBIGUOUS	False
v3	blocked	6	SHUF_n436	True	2	Orphan	1.0	Orphan	1.0	60.8177159323	0.0	1	"{""Orphan"": 1.0}"	0.7086956521739131	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n541	False	3	3	1.0	3	1.0	0.2241662119	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n558	False	3	3	1.0	3	1.0	0.255074046	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n640	False	3	3	1.0	3	1.0	0.5672426853	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1291	True	9	3	1.0	3	0.9457	48.4090992378	0.513604	3	"{""3"": 1.0}"	0.6972111553784861	AMBIGUOUS	False
v3	blocked	6	n657	False	3	3	1.0	3	1.0	0.4400183348	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n652	False	3	3	1.0	3	1.0	1.3357184459	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n24	True	1	3	1.0	3	1.0	6.4190824048	0.0	1	"{""3"": 1.0}"	0.8114035087719298	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1647	True	10	1	0.9057	1	0.9057	19.7508813821	0.835794	2	"{""1"": 0.9057, ""3"": 0.0943}"	0.6153846153846154	AMBIGUOUS	False
v3	blocked	6	n757	False	3	3	1.0	3	1.0	0.4016019746	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n913	False	8	8	1.0	8	1.0	0.3838533161	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n990	False	8	8	1.0	8	1.0	0.2412344554	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1617	True	10	8	1.0	8	1.0	10.4187276872	0.0	1	"{""8"": 1.0}"	0.6837944664031621	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n1109	False	8	8	1.0	8	1.0	0.1947340616	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1085	False	8	8	1.0	8	1.0	0.3792707496	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n428	True	2	8	1.0	8	1.0	5.2756658146	0.0	1	"{""8"": 1.0}"	0.7575757575757576	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n1148	False	8	8	1.0	8	0.8925	0.3242804038	0.0123797	3	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1924	True	11	8	1.0	8	1.0	5.5612162932	0.0	1	"{""8"": 1.0}"	0.952191235059761	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n1298	False	9	9	1.0	9	1.0	0.1053605157	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1566	False	9	9	1.0	9	1.0	0.215824122	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1601	False	9	9	1.0	9	1.0	0.6959639838	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1926	False	11	11	1.0	11	1.0	0.7593018579	0.0	1	"{""11"": 1.0}"	1.0	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	6	n72	False	1	1	1.0	1	1.0	1.1207381273	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n278	False	1	1	1.0	1	1.0	1.0332363325	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n552	True	3	9	0.9056	9	0.9056	7.0957824696	0.924608	2	"{""9"": 0.9056, ""1"": 0.0944}"	0.7757847533632287	AMBIGUOUS	False
v3	blocked	6	SHUF_n1608	True	10	1	1.0	1	1.0	13.3592166822	0.0	1	"{""1"": 1.0}"	0.5985915492957746	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n936	True	8	1	1.0	1	1.0	9.7260336291	0.0	1	"{""1"": 1.0}"	0.6978193146417445	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1418	True	9	1	1.0	1	1.0	11.8597079551	0.0	1	"{""1"": 1.0}"	0.7338709677419355	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1168	True	8	1	1.0	1	1.0	5.4290546935	0.0	1	"{""1"": 1.0}"	0.8242677824267782	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n709	True	3	1	1.0	1	1.0	4.3997390189	0.0	1	"{""1"": 1.0}"	0.8125	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1232	True	8	1	1.0	1	1.0	5.825355146	0.0	1	"{""1"": 1.0}"	0.80859375	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n372	False	2	2	1.0	2	1.0	0.5660642535	0.0	1	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n642	False	3	3	1.0	3	1.0	1.0528602727	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n662	False	3	3	1.0	3	1.0	0.5835149135	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n1926	True	11	3	1.0	3	1.0	11.3453885044	0.0	1	"{""3"": 1.0}"	0.9184549356223176	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n860	False	8	8	1.0	8	1.0	0.3507892805	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n981	False	8	8	1.0	8	1.0	0.7331151878	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1224	False	8	8	1.0	8	1.0	1.1169523678	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1420	False	9	9	1.0	9	1.0	0.0955877063	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1565	False	9	9	1.0	9	1.0	0.5683987582	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1924	False	11	11	1.0	11	1.0	0.2405908915	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	SHUF_n984	True	8	9	0.9618	9	0.9618	12.5956846114	0.381399	2	"{""9"": 0.9618, ""1"": 0.0382}"	0.6692307692307692	AMBIGUOUS	False
v3	blocked	6	SHUF_n1180	True	8	1	1.0	1	1.0	4.9794461066	0.0	1	"{""1"": 1.0}"	0.8723404255319149	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n1028	True	8	1	1.0	1	1.0	15.2459493227	0.0	1	"{""1"": 1.0}"	0.6991525423728814	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	SHUF_n698	True	3	1	1.0	1	1.0	6.5010086689	0.0	1	"{""1"": 1.0}"	0.8916256157635468	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	6	n355	False	1	1	1.0	1	1.0	0.735709547	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n454	False	2	2	1.0	2	1.0	0.2498957945	0.0	1	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n650	False	3	3	1.0	3	1.0	0.284861868	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n665	False	3	3	1.0	3	1.0	0.8063580637	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1021	False	8	8	1.0	8	1.0	0.2549040099	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1102	False	8	8	1.0	8	1.0	0.135204433	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1168	False	8	8	1.0	8	1.0	0.192305547	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1371	False	9	9	1.0	9	1.0	0.5789810675	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1312	False	9	9	1.0	9	1.0	0.3297587305	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	6	n1415	False	9	9	1.0	9	1.0	0.4703753108	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n1218	True	8	9	0.7382	9	0.7382	0.1053605157	2.60872	4	"{""9"": 0.7382, ""3"": 0.2033, ""11"": 0.0579}"	0.6050420168067226	AMBIGUOUS	False
v3	blocked	7	n1898	False	11	11	0.9931	11	0.9274	0.2809624952	0.00712753	4	"{""11"": 0.9931}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n1928	False	11	11	1.0	11	1.0	0.4564141737	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n51	False	1	1	1.0	1	1.0	0.5499657922	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n214	False	1	1	1.0	1	1.0	0.9371719533	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	n261	False	1	1	1.0	1	1.0	0.2307807115	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	7	SHUF_n550	True	3	1	0.724	1	0.6901	0.1053605157	2.55073	5	"{""1"": 0.724, ""3"": 0.2735}"	0.5929203539823009	AMBIGUOUS	False
v3	blocked	7	SHUF_n1362	True	9	8	0.9998	8	0.9998	7.4579356913	0.0	1	"{""8"": 0.9998}"	0.7926829268292683	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
