terminal	set	protein_len	status	mcc_start	mcc_end	mcc_len	N_anchor_occ	C_anchor_occ	core_occ	rt0_zone_residues	core_start_route1	core_end_route1	core_start_route2	core_end_route2	delta_start	delta_end	frac_core_blocks_agree_within_2
terminal_913	CLEAN	654	EXTRACTABLE	37	280	244	1.0	1.0	0.934	11	51	271	52	271	-1	0	0.92
terminal_914	CLEAN	599	EXTRACTABLE	49	288	240	1.0	1.0	0.929	22	79	281	79	281	0	0	0.88
terminal_915	CLEAN	571	EXTRACTABLE	23	260	238	1.0	1.0	0.929	20	51	253	51	253	0	0	0.88
terminal_916	CLEAN	581	EXTRACTABLE	15	260	246	1.0	1.0	0.929	23	51	253	51	253	0	0	0.88
terminal_917	CLEAN	546	EXTRACTABLE	10	234	225	1.0	1.0	0.94	12	25	227	25	227	0	0	0.84
terminal_918	CLEAN	567	EXTRACTABLE	36	260	225	1.0	1.0	0.918	12	51	253	51	253	0	0	0.84
terminal_919	CLEAN	577	EXTRACTABLE	40	259	220	1.0	1.0	0.934	12	55	256	55	256	0	0	0.84
terminal_920	CLEAN	573	EXTRACTABLE	40	261	222	1.0	1.0	0.951	12	55	254	55	254	0	0	0.88
terminal_921	CLEAN	591	EXTRACTABLE	38	260	223	1.0	0.667	0.94	18	59	260	59	262	0	-2	0.84
terminal_922	CLEAN	591	EXTRACTABLE	40	258	219	1.0	0.5	0.934	15	58	258	58	261	0	-3	0.84
terminal_923	CLEAN	587	EXTRACTABLE	38	262	225	1.0	1.0	0.929	10	51	254	51	254	0	0	0.84
terminal_924	CLEAN	584	EXTRACTABLE	36	260	225	1.0	1.0	0.956	12	51	254	51	254	0	0	0.8
terminal_925	CLEAN	567	EXTRACTABLE	35	259	225	1.0	1.0	0.934	13	51	250	51	250	0	0	0.92
terminal_926	CLEAN	593	EXTRACTABLE	64	291	228	1.0	1.0	0.934	15	82	282	82	282	0	0	0.92
terminal_927	CLEAN	569	EXTRACTABLE	38	260	223	1.0	1.0	0.945	10	51	251	51	251	0	0	0.92
terminal_928	CLEAN	645	EXTRACTABLE	117	339	223	1.0	1.0	0.945	11	131	330	131	330	0	0	0.92
terminal_929	CLEAN	563	EXTRACTABLE	35	256	222	1.0	1.0	0.934	11	49	248	49	248	0	0	0.92
terminal_930	CLEAN	587	EXTRACTABLE	29	265	237	1.0	1.0	0.929	13	51	256	51	256	0	0	0.88
terminal_931	CLEAN	587	EXTRACTABLE	32	265	234	1.0	1.0	0.951	13	51	256	51	256	0	0	0.88
terminal_932	CLEAN	627	EXTRACTABLE	79	294	216	1.0	0.667	0.907	12	94	294	95	296	-1	-2	0.88
terminal_933	OTHER_SUBSTITUTE	580	EXTRACTABLE	36	258	223	1.0	1.0	0.923	13	55	258	56	258	-1	0	0.96
terminal_934	CLEAN	575	EXTRACTABLE	32	253	222	1.0	0.667	0.912	13	51	253	51	255	0	-2	0.92
terminal_935	CLEAN	574	EXTRACTABLE	28	262	235	1.0	1.0	0.934	13	50	253	50	253	0	0	0.92
terminal_936	CLEAN	569	EXTRACTABLE	36	255	220	1.0	1.0	0.934	12	51	252	51	252	0	0	0.88
terminal_937	CLEAN	564	EXTRACTABLE	32	253	222	1.0	1.0	0.94	13	51	247	51	247	0	0	0.88
terminal_938	CLEAN	601	EXTRACTABLE	38	257	220	1.0	1.0	0.94	10	51	249	51	249	0	0	0.88
terminal_939	CLEAN	674	EXTRACTABLE	36	258	223	1.0	1.0	0.918	12	51	249	51	249	0	0	0.96
terminal_940	CLEAN	578	EXTRACTABLE	22	234	213	1.0	1.0	0.918	11	36	234	36	234	0	0	0.92
terminal_941	CLEAN	568	EXTRACTABLE	24	233	210	1.0	0.833	0.94	9	36	233	36	234	0	-1	0.88
terminal_942	CLEAN	589	EXTRACTABLE	36	258	223	1.0	0.5	0.923	12	51	258	51	261	0	-3	0.96
terminal_943	CLEAN	580	EXTRACTABLE	36	251	216	1.0	1.0	0.951	12	51	251	51	251	0	0	0.88
terminal_944	CLEAN	587	EXTRACTABLE	36	248	213	1.0	0.5	0.912	12	51	248	51	251	0	-3	0.88
terminal_945	CLEAN	425	EXTRACTABLE	33	248	216	1.0	0.5	0.918	15	51	248	51	251	0	-3	0.88
terminal_946	CLEAN	613	EXTRACTABLE	39	253	215	1.0	0.667	0.929	12	55	253	56	255	-1	-2	0.84
terminal_947	CLEAN	577	C_TRUNCATED	32	247	216	1.0	0.333	0.907	13	51	247	51	251			0.92
terminal_948	CLEAN	577	EXTRACTABLE	30	250	221	1.0	0.833	0.945	18	51	250	51	251	0	-1	0.88
terminal_949	CLEAN	238	C_TRUNCATED	29	205	177	1.0	0.0	0.758	13	51	205	51	233			0.857
terminal_950	CLEAN	569	EXTRACTABLE	35	258	224	1.0	1.0	0.94	11	49	249	50	249	-1	0	0.88
terminal_951	CLEAN	569	EXTRACTABLE	34	247	214	1.0	0.5	0.934	12	49	247	50	250	-1	-3	0.92
terminal_952	CLEAN	593	N_TRUNCATED	93	264	172	0.0	1.0	0.78	0	93	257	54	257			0.955
terminal_953	CLEAN	579	EXTRACTABLE	36	257	222	1.0	1.0	0.94	12	51	250	51	250	0	0	0.88
terminal_954	CLEAN	568	EXTRACTABLE	34	257	224	1.0	1.0	0.934	14	51	250	51	250	0	0	0.88
terminal_955	OTHER_SUBSTITUTE	570	EXTRACTABLE	176	445	270	1.0	1.0	0.995	39	221	421	221	421	0	0	1.0
terminal_956	CLEAN	584	EXTRACTABLE	33	255	223	1.0	1.0	0.929	15	51	252	51	252	0	0	0.96
terminal_957	CLEAN	585	EXTRACTABLE	29	259	231	1.0	1.0	0.934	13	51	252	51	252	0	0	0.88
terminal_958	CLEAN	576	EXTRACTABLE	37	248	212	1.0	0.667	0.918	11	51	248	51	250	0	-2	0.88
terminal_959	CLEAN	580	EXTRACTABLE	36	252	217	1.0	1.0	0.934	12	51	252	51	252	0	0	0.88
terminal_960	CLEAN	585	EXTRACTABLE	35	256	222	1.0	1.0	0.945	15	53	254	53	254	0	0	0.88
terminal_961	CLEAN	587	EXTRACTABLE	34	256	223	1.0	1.0	0.929	12	49	249	49	249	0	0	0.96
terminal_962	CLEAN	575	EXTRACTABLE	34	256	223	1.0	0.667	0.945	13	53	256	54	258	-1	-2	0.92
terminal_963	CLEAN	563	EXTRACTABLE	36	254	219	1.0	1.0	0.951	12	51	247	51	247	0	0	0.84
terminal_964	CLEAN	615	EXTRACTABLE	38	268	231	1.0	1.0	0.956	12	53	260	53	260	0	0	0.88
terminal_965	CLEAN	583	EXTRACTABLE	36	264	229	1.0	1.0	0.934	12	51	264	51	264	0	0	0.88
terminal_966	CLEAN	559	EXTRACTABLE	21	235	215	1.0	1.0	0.94	12	36	235	36	235	0	0	0.88
terminal_967	CLEAN	596	EXTRACTABLE	34	289	256	1.0	1.0	0.956	14	51	281	53	281	-2	0	0.92
terminal_968	CLEAN	596	EXTRACTABLE	35	291	257	1.0	1.0	0.973	13	51	281	53	281	-2	0	0.92
terminal_969	CLEAN	592	EXTRACTABLE	37	290	254	1.0	1.0	0.956	11	51	281	53	281	-2	0	0.92
terminal_970	CLEAN	596	EXTRACTABLE	36	290	255	1.0	1.0	0.973	12	51	281	53	281	-2	0	0.92
terminal_971	CLEAN	565	EXTRACTABLE	37	266	230	1.0	1.0	0.978	12	52	257	54	257	-2	0	0.88
terminal_972	CLEAN	316	EXTRACTABLE	37	266	230	1.0	1.0	0.973	12	52	257	54	257	-2	0	0.92
terminal_973	CLEAN	594	EXTRACTABLE	38	269	232	1.0	1.0	0.967	11	53	261	55	261	-2	0	0.92
terminal_974	CLEAN	593	EXTRACTABLE	41	268	228	1.0	0.833	0.973	11	55	260	57	261	-2	-1	0.92
terminal_975	CLEAN	586	EXTRACTABLE	36	288	253	1.0	1.0	0.929	12	51	279	53	279	-2	0	0.88
terminal_976	CLEAN	610	EXTRACTABLE	38	257	220	1.0	1.0	0.912	12	53	250	54	250	-1	0	0.88
terminal_977	CLEAN	254	C_TRUNCATED	34	246	213	1.0	0.333	0.918	13	53	246	54	244			0.958
terminal_978	CLEAN	582	EXTRACTABLE	39	262	224	1.0	1.0	0.945	12	54	253	55	253	-1	0	0.92
terminal_979	CLEAN	614	EXTRACTABLE	33	258	226	1.0	1.0	0.962	13	52	252	53	252	-1	0	0.92
terminal_980	CLEAN	563	EXTRACTABLE	37	248	212	1.0	1.0	0.945	12	52	239	54	239	-2	0	0.92
terminal_981	CLEAN	562	EXTRACTABLE	25	250	226	1.0	1.0	0.934	24	52	250	52	250	0	0	0.88
terminal_982	CLEAN	602	EXTRACTABLE	29	261	233	1.0	1.0	0.934	13	51	258	51	258	0	0	0.88
terminal_983	CLEAN	638	EXTRACTABLE	61	308	248	1.0	1.0	0.945	12	76	299	77	299	-1	0	0.92
terminal_984	CLEAN	611	EXTRACTABLE	36	282	247	1.0	1.0	0.934	12	51	274	52	274	-1	0	0.92
terminal_985	CLEAN	612	EXTRACTABLE	36	283	248	1.0	1.0	0.934	12	51	274	52	274	-1	0	0.88
terminal_986	CLEAN	272	C_TRUNCATED	36	269	234	1.0	0.167	0.912	12	51	269	52	272			0.96
terminal_987	CLEAN	612	EXTRACTABLE	36	283	248	1.0	1.0	0.951	12	51	274	52	274	-1	0	0.92
terminal_988	CLEAN	647	EXTRACTABLE	68	318	251	1.0	1.0	0.934	13	87	310	88	310	-1	0	0.92
terminal_989	OTHER_SUBSTITUTE	444	EXTRACTABLE	53	300	248	1.0	1.0	0.984	39	99	291	99	291	0	0	1.0
terminal_990	CLEAN	616	EXTRACTABLE	32	282	251	1.0	1.0	0.94	13	51	274	52	274	-1	0	0.88
terminal_991	CLEAN	614	EXTRACTABLE	32	286	255	1.0	1.0	0.962	13	51	278	52	278	-1	0	0.84
terminal_992	CLEAN	621	EXTRACTABLE	36	280	245	1.0	1.0	0.951	12	51	272	52	272	-1	0	0.92
terminal_993	CLEAN	617	EXTRACTABLE	36	289	254	1.0	1.0	0.934	12	51	281	52	281	-1	0	0.92
terminal_994	CLEAN	618	EXTRACTABLE	36	290	255	1.0	1.0	0.934	12	51	281	52	281	-1	0	0.96
terminal_995	CLEAN	617	EXTRACTABLE	34	290	257	1.0	1.0	0.934	14	51	281	52	281	-1	0	0.92
terminal_996	CLEAN	619	EXTRACTABLE	34	289	256	1.0	1.0	0.934	14	51	281	52	281	-1	0	0.92
terminal_997	CLEAN	617	EXTRACTABLE	36	290	255	1.0	1.0	0.951	12	51	281	52	281	-1	0	0.92
terminal_998	CLEAN	615	EXTRACTABLE	36	289	254	1.0	1.0	0.956	12	51	280	52	280	-1	0	0.84
terminal_999	CLEAN	617	EXTRACTABLE	36	288	253	1.0	1.0	0.934	12	51	281	52	281	-1	0	0.88
terminal_1000	CLEAN	619	EXTRACTABLE	37	290	254	1.0	1.0	0.934	12	52	282	53	282	-1	0	0.92
terminal_1001	CLEAN	618	EXTRACTABLE	36	289	254	1.0	1.0	0.951	12	51	281	52	281	-1	0	0.92
terminal_1002	CLEAN	616	EXTRACTABLE	36	282	247	1.0	1.0	0.951	12	51	277	52	277	-1	0	0.88
terminal_1003	CLEAN	611	EXTRACTABLE	36	286	251	1.0	1.0	0.951	12	51	277	52	277	-1	0	0.88
terminal_1004	CLEAN	611	EXTRACTABLE	36	286	251	1.0	1.0	0.934	12	51	277	52	277	-1	0	0.96
terminal_1005	CLEAN	607	EXTRACTABLE	36	284	249	1.0	1.0	0.934	12	51	275	52	275	-1	0	0.96
terminal_1006	CLEAN	609	EXTRACTABLE	36	284	249	1.0	1.0	0.934	12	51	275	52	275	-1	0	0.96
terminal_1007	CLEAN	608	EXTRACTABLE	36	284	249	1.0	1.0	0.929	12	51	275	52	275	-1	0	1.0
terminal_1008	CLEAN	403	EXTRACTABLE	32	286	255	1.0	1.0	0.934	13	51	277	52	277	-1	0	0.96
terminal_1009	CLEAN	587	EXTRACTABLE	34	257	224	1.0	1.0	0.934	12	49	249	50	249	-1	0	0.92
terminal_1010	CLEAN	619	EXTRACTABLE	84	307	224	1.0	1.0	0.951	12	99	299	100	299	-1	0	0.92
terminal_1011	CLEAN	589	EXTRACTABLE	36	260	225	1.0	1.0	0.951	12	51	251	52	251	-1	0	0.92
terminal_1012	CLEAN	601	EXTRACTABLE	29	260	232	1.0	1.0	0.934	13	51	250	52	250	-1	0	0.96
terminal_1013	CLEAN	593	EXTRACTABLE	36	259	224	1.0	1.0	0.934	12	51	250	52	250	-1	0	0.92
terminal_1014	CLEAN	584	EXTRACTABLE	36	262	227	1.0	1.0	0.934	12	51	254	52	254	-1	0	0.92
terminal_1015	CLEAN	585	EXTRACTABLE	36	257	222	1.0	1.0	0.951	12	51	249	52	249	-1	0	0.92
terminal_1016	CLEAN	581	EXTRACTABLE	36	258	223	1.0	1.0	0.945	12	51	249	52	249	-1	0	0.92
terminal_1017	CLEAN	588	EXTRACTABLE	36	258	223	1.0	1.0	0.934	12	51	249	52	249	-1	0	0.92
terminal_1018	CLEAN	585	EXTRACTABLE	31	257	227	1.0	1.0	0.912	17	51	249	52	249	-1	0	0.84
terminal_1019	CLEAN	587	EXTRACTABLE	32	258	227	1.0	1.0	0.94	13	51	249	52	249	-1	0	0.96
terminal_1020	CLEAN	597	EXTRACTABLE	22	257	236	1.0	1.0	0.934	26	51	249	51	249	0	0	0.88
terminal_1021	CLEAN	582	EXTRACTABLE	40	253	214	1.0	1.0	0.94	11	54	251	55	251	-1	0	0.92
terminal_1022	CLEAN	586	EXTRACTABLE	43	257	215	1.0	1.0	0.962	12	58	255	59	255	-1	0	0.84
terminal_1023	CLEAN	591	EXTRACTABLE	40	266	227	1.0	1.0	0.94	15	58	258	59	258	-1	0	0.96
terminal_1024	CLEAN	586	EXTRACTABLE	37	261	225	1.0	1.0	0.945	14	54	253	55	253	-1	0	0.88
terminal_1025	CLEAN	585	EXTRACTABLE	38	251	214	1.0	1.0	0.951	13	54	251	55	251	-1	0	0.88
terminal_1026	CLEAN	580	EXTRACTABLE	40	251	212	1.0	1.0	0.951	11	54	251	55	251	-1	0	0.92
terminal_1027	CLEAN	604	EXTRACTABLE	65	287	223	1.0	1.0	0.934	12	80	279	80	279	0	0	0.88
terminal_1028	CLEAN	576	EXTRACTABLE	37	260	224	1.0	1.0	0.956	12	52	251	53	251	-1	0	0.88
terminal_1029	CLEAN	577	EXTRACTABLE	37	260	224	1.0	1.0	0.956	12	52	251	53	251	-1	0	0.88
terminal_1030	CLEAN	573	EXTRACTABLE	37	260	224	1.0	1.0	0.956	12	52	251	53	251	-1	0	0.92
terminal_1031	CLEAN	255	C_TRUNCATED	37	245	209	1.0	0.0	0.923	12	52	245	53	245			0.917
terminal_1032	CLEAN	585	EXTRACTABLE	37	260	224	1.0	1.0	0.912	12	52	251	53	251	-1	0	0.88
terminal_1033	CLEAN	580	EXTRACTABLE	37	260	224	1.0	1.0	0.951	12	52	251	53	251	-1	0	0.88
terminal_1034	CLEAN	572	EXTRACTABLE	37	260	224	1.0	1.0	0.945	12	52	251	53	251	-1	0	0.92
terminal_1035	CLEAN	646	EXTRACTABLE	99	321	223	1.0	1.0	0.94	12	114	312	115	312	-1	0	0.92
terminal_1036	CLEAN	353	EXTRACTABLE	39	262	224	1.0	1.0	0.94	12	54	252	55	252	-1	0	0.92
terminal_1037	CLEAN	589	EXTRACTABLE	39	262	224	1.0	1.0	0.956	12	54	252	55	252	-1	0	0.92
terminal_1038	CLEAN	586	EXTRACTABLE	39	262	224	1.0	1.0	0.951	12	54	252	55	252	-1	0	0.92
terminal_1039	CLEAN	586	EXTRACTABLE	40	261	222	1.0	1.0	0.956	11	54	252	55	252	-1	0	0.92
terminal_1040	CLEAN	585	EXTRACTABLE	25	262	238	1.0	1.0	0.951	26	54	252	55	252	-1	0	0.92
terminal_1041	CLEAN	590	EXTRACTABLE	48	271	224	1.0	1.0	0.94	14	65	262	66	262	-1	0	0.92
terminal_1042	CLEAN	584	EXTRACTABLE	35	260	226	1.0	1.0	0.934	13	54	251	55	251	-1	0	0.92
terminal_1043	CLEAN	590	EXTRACTABLE	44	265	222	1.0	1.0	0.951	12	59	256	60	256	-1	0	0.92
terminal_1044	CLEAN	563	EXTRACTABLE	23	257	235	1.0	1.0	0.951	19	51	248	51	248	0	0	0.88
terminal_1045	CLEAN	557	EXTRACTABLE	32	255	224	1.0	1.0	0.934	13	49	246	50	246	-1	0	0.96
terminal_1046	CLEAN	559	EXTRACTABLE	29	254	226	1.0	1.0	0.934	13	49	246	50	246	-1	0	0.92
terminal_1047	OTHER_SUBSTITUTE	316	EXTRACTABLE	7	248	242	1.0	1.0	0.984	26	50	238	51	238	-1	0	0.88
terminal_1048	CLEAN	576	EXTRACTABLE	41	268	228	1.0	1.0	0.951	12	56	260	56	260	0	0	0.92
terminal_1049	CLEAN	577	EXTRACTABLE	35	268	234	1.0	1.0	0.934	16	56	260	56	260	0	0	0.88
terminal_1050	CLEAN	600	EXTRACTABLE	55	281	227	1.0	1.0	0.951	10	68	273	68	273	0	0	0.88
terminal_1051	CLEAN	577	EXTRACTABLE	32	234	203	1.0	0.833	0.94	12	47	234	48	235	-1	-1	0.92
terminal_1052	CLEAN	585	EXTRACTABLE	32	235	204	1.0	0.833	0.951	13	48	235	49	236	-1	-1	0.88
terminal_1053	CLEAN	583	EXTRACTABLE	33	245	213	1.0	1.0	0.956	12	48	236	49	236	-1	0	0.88
terminal_1054	CLEAN	516	EXTRACTABLE	29	234	206	1.0	0.833	0.962	13	48	234	49	235	-1	-1	0.84
terminal_1055	CLEAN	582	EXTRACTABLE	33	234	202	1.0	0.833	0.951	12	48	234	49	235	-1	-1	0.88
terminal_1056	CLEAN	575	EXTRACTABLE	29	241	213	1.0	1.0	0.951	13	48	234	49	234	-1	0	0.84
terminal_1057	CLEAN	321	EXTRACTABLE	33	236	204	1.0	1.0	0.956	12	48	236	49	236	-1	0	0.88
terminal_1058	CLEAN	549	EXTRACTABLE	33	238	206	1.0	1.0	0.94	11	47	235	48	235	-1	0	0.88
terminal_1059	CLEAN	565	EXTRACTABLE	33	248	216	1.0	1.0	0.956	12	48	239	49	239	-1	0	0.88
terminal_1060	CLEAN	573	EXTRACTABLE	30	247	218	1.0	1.0	0.962	15	48	240	49	240	-1	0	0.88
terminal_1061	CLEAN	560	EXTRACTABLE	33	248	216	1.0	1.0	0.94	12	48	239	49	239	-1	0	0.88
terminal_1062	CLEAN	555	EXTRACTABLE	31	242	212	1.0	1.0	0.956	12	46	233	47	233	-1	0	0.84
terminal_1063	CLEAN	561	EXTRACTABLE	33	246	214	1.0	1.0	0.962	12	48	239	49	239	-1	0	0.84
terminal_1064	CLEAN	571	EXTRACTABLE	30	248	219	1.0	1.0	0.956	15	48	239	49	239	-1	0	0.88
terminal_1065	CLEAN	569	EXTRACTABLE	34	248	215	1.0	1.0	0.951	11	48	239	49	239	-1	0	0.88
terminal_1066	CLEAN	576	EXTRACTABLE	49	263	215	1.0	1.0	0.945	12	64	255	65	255	-1	0	0.88
terminal_1067	CLEAN	563	EXTRACTABLE	26	238	213	1.0	0.833	0.945	13	48	238	49	239	-1	-1	0.88
terminal_1068	CLEAN	562	EXTRACTABLE	33	247	215	1.0	1.0	0.956	12	48	239	49	239	-1	0	0.88
terminal_1069	CLEAN	548	EXTRACTABLE	31	247	217	1.0	1.0	0.956	13	47	238	48	238	-1	0	0.88
terminal_1070	CLEAN	576	EXTRACTABLE	29	248	220	1.0	1.0	0.951	13	48	239	49	239	-1	0	0.88
terminal_1071	CLEAN	560	EXTRACTABLE	33	247	215	1.0	1.0	0.94	12	48	239	49	239	-1	0	0.88
terminal_1072	CLEAN	262	EXTRACTABLE	22	248	227	1.0	1.0	0.94	20	48	239	49	239	-1	0	0.88
terminal_1073	CLEAN	567	EXTRACTABLE	29	246	218	1.0	1.0	0.951	13	48	239	49	239	-1	0	0.88
terminal_1074	CLEAN	563	EXTRACTABLE	32	245	214	1.0	1.0	0.94	12	47	238	48	238	-1	0	0.92
terminal_1075	CLEAN	565	EXTRACTABLE	33	247	215	1.0	1.0	0.951	11	47	238	48	238	-1	0	0.88
terminal_1076	CLEAN	685	EXTRACTABLE	34	299	266	1.0	1.0	0.896	12	49	291	50	291	-1	0	0.84
terminal_1077	CLEAN	654	EXTRACTABLE	34	250	217	1.0	0.833	0.951	12	49	250	50	251	-1	-1	0.88
terminal_1078	CLEAN	653	EXTRACTABLE	35	259	225	1.0	1.0	0.956	11	49	251	50	251	-1	0	0.88
terminal_1079	CLEAN	661	EXTRACTABLE	40	268	229	1.0	1.0	0.956	13	58	260	59	260	-1	0	0.88
terminal_1080	CLEAN	642	EXTRACTABLE	34	252	219	1.0	1.0	0.956	12	49	245	50	245	-1	0	0.88
terminal_1081	CLEAN	594	EXTRACTABLE	33	251	219	1.0	1.0	0.956	15	51	242	52	242	-1	0	0.88
terminal_1082	CLEAN	594	EXTRACTABLE	31	250	220	1.0	1.0	0.945	17	51	242	52	242	-1	0	0.88
terminal_1083	CLEAN	582	EXTRACTABLE	23	246	224	1.0	1.0	0.945	22	48	238	49	238	-1	0	0.875
terminal_1084	CLEAN	598	EXTRACTABLE	31	250	220	1.0	1.0	0.956	17	51	242	52	242	-1	0	0.88
terminal_1085	CLEAN	568	EXTRACTABLE	23	245	223	1.0	1.0	0.94	16	48	239	49	239	-1	0	0.88
terminal_1086	RNAP_SUBSTITUTE	1216	NO_HIT	612	612	1	0.0	0.0	0.005	0	612	612	69	373			0.0
terminal_1087	CLEAN	583	EXTRACTABLE	11	245	235	1.0	1.0	0.951	27	48	239	49	239	-1	0	0.88
terminal_1088	CLEAN	576	EXTRACTABLE	4	246	243	1.0	1.0	0.951	30	48	239	49	239	-1	0	0.88
terminal_1089	CLEAN	563	EXTRACTABLE	31	243	213	1.0	1.0	0.956	15	49	237	50	237	-1	0	0.88
terminal_1090	CLEAN	557	EXTRACTABLE	25	238	214	1.0	1.0	0.951	13	47	238	48	238	-1	0	0.88
terminal_1091	CLEAN	554	EXTRACTABLE	30	247	218	1.0	1.0	0.956	15	48	239	49	239	-1	0	0.88
terminal_1092	CLEAN	573	EXTRACTABLE	33	245	213	1.0	1.0	0.94	11	47	238	48	238	-1	0	0.84
terminal_1093	CLEAN	560	EXTRACTABLE	31	244	214	1.0	1.0	0.951	12	46	236	47	236	-1	0	0.88
terminal_1094	CLEAN	561	EXTRACTABLE	10	245	236	1.0	1.0	0.956	28	46	237	47	237	-1	0	0.88
terminal_1095	CLEAN	556	EXTRACTABLE	21	247	227	1.0	1.0	0.956	16	46	237	47	237	-1	0	0.88
terminal_1096	CLEAN	563	EXTRACTABLE	18	246	229	1.0	1.0	0.956	19	46	237	47	237	-1	0	0.88
terminal_1097	CLEAN	558	EXTRACTABLE	27	246	220	1.0	1.0	0.94	13	46	237	47	237	-1	0	0.88
terminal_1098	CLEAN	543	EXTRACTABLE	32	245	214	1.0	1.0	0.94	12	47	238	48	238	-1	0	0.88
terminal_1099	CLEAN	564	EXTRACTABLE	28	243	216	1.0	1.0	0.956	13	47	235	48	235	-1	0	0.875
terminal_1100	CLEAN	561	EXTRACTABLE	30	244	215	1.0	1.0	0.945	12	45	236	46	236	-1	0	0.92
terminal_1101	CLEAN	304	EXTRACTABLE	15	226	212	1.0	1.0	0.934	21	39	217	39	217	0	0	0.917
terminal_1102	CLEAN	304	EXTRACTABLE	15	227	213	1.0	1.0	0.94	21	39	217	39	217	0	0	0.917
terminal_1103	CLEAN	695	EXTRACTABLE	33	258	226	1.0	1.0	0.951	25	62	251	63	251	-1	0	0.88
terminal_1104	CLEAN	584	EXTRACTABLE	9	246	238	1.0	1.0	0.967	33	48	238	49	238	-1	0	0.84
terminal_1105	CLEAN	539	EXTRACTABLE	35	253	219	1.0	1.0	0.945	12	50	244	51	244	-1	0	0.76
terminal_1106	CLEAN	559	EXTRACTABLE	35	253	219	1.0	1.0	0.94	12	50	244	51	244	-1	0	0.76
terminal_1107	CLEAN	624	EXTRACTABLE	47	256	210	1.0	1.0	0.956	10	60	247	61	247	-1	0	0.92
terminal_1108	CLEAN	596	EXTRACTABLE	35	241	207	1.0	1.0	0.956	12	50	241	51	241	-1	0	0.88
terminal_1109	CLEAN	594	EXTRACTABLE	32	244	213	1.0	1.0	0.956	13	50	241	51	241	-1	0	0.88
terminal_1110	CLEAN	608	EXTRACTABLE	35	251	217	1.0	1.0	0.956	12	50	241	51	241	-1	0	0.88
terminal_1111	CLEAN	582	EXTRACTABLE	35	252	218	1.0	1.0	0.956	15	59	245	60	245	-1	0	0.88
terminal_1112	CLEAN	660	EXTRACTABLE	21	280	260	1.0	1.0	0.918	23	47	280	48	280	-1	0	0.76
terminal_1113	CLEAN	607	EXTRACTABLE	37	247	211	1.0	1.0	0.956	8	48	238	49	238	-1	0	0.88
terminal_1114	CLEAN	610	EXTRACTABLE	33	246	214	1.0	1.0	0.956	11	47	237	48	237	-1	0	0.88
terminal_1115	CLEAN	613	EXTRACTABLE	34	244	211	1.0	1.0	0.94	10	47	237	48	237	-1	0	0.92
terminal_1116	CLEAN	644	EXTRACTABLE	61	265	205	1.0	0.833	0.929	12	76	265	77	266	-1	-1	0.92
terminal_1117	CLEAN	618	EXTRACTABLE	60	299	240	1.0	1.0	0.951	27	100	291	101	291	-1	0	0.88
terminal_1118	CLEAN	634	EXTRACTABLE	17	245	229	1.0	1.0	0.956	24	50	237	52	237	-2	0	0.92
terminal_1119	CLEAN	592	EXTRACTABLE	32	247	216	1.0	1.0	0.918	12	47	238	48	238	-1	0	0.88
terminal_1120	CLEAN	586	EXTRACTABLE	31	248	218	1.0	1.0	0.967	13	48	239	49	239	-1	0	0.84
terminal_1121	CLEAN	585	EXTRACTABLE	23	251	229	1.0	1.0	0.956	24	52	243	52	243	0	0	0.88
terminal_1122	CLEAN	526	EXTRACTABLE	41	259	219	1.0	1.0	0.945	15	59	250	59	250	0	0	0.833
terminal_1123	CLEAN	526	EXTRACTABLE	43	260	218	1.0	1.0	0.945	13	59	250	59	250	0	0	0.833
terminal_1124	CLEAN	528	EXTRACTABLE	42	257	216	1.0	1.0	0.934	13	59	250	59	250	0	0	0.917
terminal_1125	CLEAN	532	EXTRACTABLE	42	259	218	1.0	1.0	0.945	13	59	250	59	250	0	0	0.833
terminal_1126	CLEAN	531	EXTRACTABLE	38	259	222	1.0	1.0	0.929	17	59	250	59	250	0	0	0.917
terminal_1127	OTHER_SUBSTITUTE	525	EXTRACTABLE	41	257	217	1.0	1.0	0.962	13	58	248	58	248	0	0	0.792
terminal_1128	CLEAN	527	EXTRACTABLE	42	259	218	1.0	1.0	0.945	13	59	250	59	250	0	0	0.833
terminal_1129	CLEAN	531	EXTRACTABLE	45	259	215	1.0	1.0	0.951	12	60	251	60	251	0	0	0.75
terminal_1130	CLEAN	530	EXTRACTABLE	36	259	224	1.0	1.0	0.934	20	60	251	60	251	0	0	0.917
terminal_1131	CLEAN	530	EXTRACTABLE	38	258	221	1.0	1.0	0.923	18	60	251	60	251	0	0	0.917
terminal_1132	CLEAN	540	EXTRACTABLE	42	251	210	1.0	1.0	0.929	15	60	251	60	251	0	0	0.917
terminal_1133	CLEAN	449	EXTRACTABLE	35	258	224	1.0	1.0	0.945	20	59	250	59	250	0	0	0.833
terminal_1134	CLEAN	524	EXTRACTABLE	44	257	214	1.0	1.0	0.945	12	59	250	59	250	0	0	0.833
terminal_1135	CLEAN	526	EXTRACTABLE	43	257	215	1.0	1.0	0.951	13	59	250	59	250	0	0	0.833
terminal_1136	CLEAN	527	EXTRACTABLE	35	258	224	1.0	1.0	0.962	20	59	250	59	250	0	0	0.792
terminal_1137	CLEAN	536	EXTRACTABLE	44	258	215	1.0	1.0	0.923	12	59	250	59	250	0	0	0.875
