gid	member_id	rt_class	locus_key	rt_seq_hash	rt90	source_file	byte_offset	byte_len	rt_start	rt_end	rt_strand
PM_RVT-AbiP2_1	m16	RVT-AbiP2	JACFNO010000038.1:18470-19819:+	da53c496fbf40046014e921bac63f5f63e8dfd385c5c4ccab71b5674448f87f6	da53c496fbf40046014e921bac63f5f63e8dfd385c5c4ccab71b5674448f87f6	master_RVT-AbiP2_merged_oriented.jsonl	349885148	28433	18470	19819	+
PM_RVT-AbiP2_1	m17	RVT-AbiP2	CP041352.1:1492838-1494358:+	c6c0a6f0734dc6d7271e39c0fc39ed6b67ec25865317764a8cb62c29bf0db21e	c6c0a6f0734dc6d7271e39c0fc39ed6b67ec25865317764a8cb62c29bf0db21e	master_RVT-AbiP2_merged_oriented.jsonl	270701388	30000	1492838	1494358	+
PM_RVT-AbiP2_1	m18	RVT-AbiP2	WQID01000021.1:17077-18573:+	df36a981de33534eb0e1798ecf9414a5d1ee018dde9fb067c959a36a28385146	df36a981de33534eb0e1798ecf9414a5d1ee018dde9fb067c959a36a28385146	master_RVT-AbiP2_merged_oriented.jsonl	1039449730	19422	17077	18573	+
PM_RVT-AbiP2_1	m19	RVT-AbiP2	JAOGSH010000006.1:42523-44019:-	8dc80b13e510f6e94d63c6abfd14f103a12a7b3cd88539aca4eb8ead1df651e5	8dc80b13e510f6e94d63c6abfd14f103a12a7b3cd88539aca4eb8ead1df651e5	master_RVT-AbiP2_merged_oriented.jsonl	1064495251	21633	42523	44019	-
PM_RVT-AbiP2_2	m00	RVT-AbiP2	CAPPYX010000007.1:4490-6205:-	a65c0aff679d9f5b6812eb3f6352a6539642d13a898922b50b79ccaf9a6cb667	a65c0aff679d9f5b6812eb3f6352a6539642d13a898922b50b79ccaf9a6cb667	master_RVT-AbiP2_merged_oriented.jsonl	353466561	21053	4490	6205	-
PM_RVT-AbiP2_2	m01	RVT-AbiP2	CATJPA010000121.1:1656-3401:-	5acbd13679915681445fe26fe4be6e70dcbc281db84d6ed0af5d73ec0d30014a	5acbd13679915681445fe26fe4be6e70dcbc281db84d6ed0af5d73ec0d30014a	master_RVT-AbiP2_merged_oriented.jsonl	1084246230	22459	1656	3401	-
PM_RVT-AbiP2_2	m02	RVT-AbiP2	CARGBM010000006.1:3618-5333:+	d35f97bf3a88fc9b3c94ae5b1c84b9233a4fae65d7d6e02501bb882594d579f6	4d69f1a0b009b666483d332b1a139d3bb35025474668f99fbe8196007d527eda	master_RVT-AbiP2_merged_oriented.jsonl	1083222556	22000	3618	5333	+
PM_RVT-AbiP2_2	m03	RVT-AbiP2	CAQDBX010000044.1:4490-6247:+	930118dd2d932319a7647878483a72e1465e23500845432c4fb6192494777a5a	e29b85787b5a5299dc22d6c46cfc0155448d3b82a0bfb61539b740553b83c779	master_RVT-AbiP2_merged_oriented.jsonl	294909296	19192	4490	6247	+
PM_RVT-AbiP2_2	m04	RVT-AbiP2	JALEPG010000049.1:24666-26408:-	737a3ab00a4e9b22363d61bb832efec1fb6c4b9e0f3bf248e3b5fc1bb3662a5a	613d0f553cae6e3d75a2f7105c8be02ef9dc30ae150ca523cd622054617de94e	master_RVT-AbiP2_merged_oriented.jsonl	1076376400	30044	24666	26408	-
PM_RVT-AbiP2_2	m05	RVT-AbiP2	JAAVGD010000003.1:9881-11596:+	9d0c40f9f2ebd1cabd2c93d29e06bcb8042e184e59042f8ff902f385dfb53c7e	94209bd507248f3757d2afc2984ab716f66481c7101350dabc18e9dd64d90a67	master_RVT-AbiP2_merged_oriented.jsonl	1073060025	29104	9881	11596	+
PM_RVT-AbiP2_3	m00	RVT-AbiP2	DBCNCR010000047.1:2419-3960:+	c19010c5508341a3a2707bf9c91c2bcf9529bac6451495aae5a6d1db652f4e4c	c07f2c3a9ce7eb36b709f30507656b3a48592b79d5de0c9e34f6719ad1c1e458	master_RVT-AbiP2_merged_oriented.jsonl	367361833	9353	2419	3960	+
PM_RVT-AbiP2_3	m01	RVT-AbiP2	DACWEQ010000007.1:48311-49846:+	d7e775ae6cc96ec12d804f795877d683370255817b7111de2f75860913a790ec	d7e775ae6cc96ec12d804f795877d683370255817b7111de2f75860913a790ec	master_RVT-AbiP2_merged_oriented.jsonl	364713911	33077	48311	49846	+
PM_RVT-AbiP2_3	m02	RVT-AbiP2	CBDAOH010000003.1:1947525-1949039:-	ab1bdfe1da377164b1b9afd7401e5d22ddf86f73e16dd8c73ed590fb1b9b16e5	ab1bdfe1da377164b1b9afd7401e5d22ddf86f73e16dd8c73ed590fb1b9b16e5	master_RVT-AbiP2_merged_oriented.jsonl	1088262647	33496	1947525	1949039	-
PM_RVT-AbiP2_3	m03	RVT-AbiP2	JAJYYE010000001.1:402029-403570:-	f9dc91dc3699da57a70a3ee171dcc625ad6d1890dba73df78b49a614a03812c5	f9dc91dc3699da57a70a3ee171dcc625ad6d1890dba73df78b49a614a03812c5	master_RVT-AbiP2_merged_oriented.jsonl	119542231	33368	402029	403570	-
PM_RVT-AbiP2_3	m04	RVT-AbiP2	DAEDUT010000003.1:237142-238677:-	110c1cedcb2c00ddb58e542de088452a06f15543f7b3240d6345b275750a9c5a	0c0f3c0823104a00530f002dfe705810cff71344064200ddb523817451d4fa5e	master_RVT-AbiP2_merged_oriented.jsonl	365617092	34076	237142	238677	-
PM_RVT-AbiP2_3	m05	RVT-AbiP2	ABLNQV010000001.1:253551-255044:+	b05d675534647c8130067c48af6eb0ee829d932aed6bd5d1eadc9936c0cde7c1	b05d675534647c8130067c48af6eb0ee829d932aed6bd5d1eadc9936c0cde7c1	master_RVT-AbiP2_merged_oriented.jsonl	1010591965	22223	253551	255044	+
PM_RVT-AbiP2_3	m06	RVT-AbiP2	DAMCYU010000019.1:1600-3144:-	f14a1f1be8b9b5a21a5b232342df7e5549977fc0af7d043f4c055cf142b26f3a	f14a1f1be8b9b5a21a5b232342df7e5549977fc0af7d043f4c055cf142b26f3a	master_RVT-AbiP2_merged_oriented.jsonl	347007924	20069	1600	3144	-
PM_RVT-AbiP2_3	m07	RVT-AbiP2	CABHON010000006.1:194000-195532:-	19e88cb059699731ec237735b566e8790d7e776cae9f617031f0a53a9e48088a	19e88cb059699731ec237735b566e8790d7e776cae9f617031f0a53a9e48088a	master_RVT-AbiP2_merged_oriented.jsonl	1019732543	22927	194000	195532	-
PM_RVT-AbiP2_3	m08	RVT-AbiP2	CBDHGI010000006.1:1240318-1241805:-	98fe2ce1d3b72dcbe4e9db0d6e8bbc3113fbb402d36bf2e547c58831cfa884e0	98fe2ce1d3b72dcbe4e9db0d6e8bbc3113fbb402d36bf2e547c58831cfa884e0	master_RVT-AbiP2_merged_oriented.jsonl	1072055033	32025	1240318	1241805	-
PM_RVT-AbiP2_3	m09	RVT-AbiP2	CAZMIS010000041.1:6172-7707:+	eae255c2713eb51be447a1db28ccb4bf928e5ee29677cbde2bf2131a4aa28275	eae255c2713eb51be447a1db28ccb4bf928e5ee29677cbde2bf2131a4aa28275	master_RVT-AbiP2_merged_oriented.jsonl	333672173	25901	6172	7707	+
PM_RVT-AbiP2_3	m10	RVT-AbiP2	CAISRN010000159.1:2149-3651:+	61bcdae8554952e18b0b3ed7c50a9d14ce2623184839547f31600be3f3853d83	61bcdae8554952e18b0b3ed7c50a9d14ce2623184839547f31600be3f3853d83	master_RVT-AbiP2_merged_oriented.jsonl	1020820839	9317	2149	3651	+
PM_RVT-AbiP2_3	m11	RVT-AbiP2	JBHAJD010000093.1:1491-3020:-	5e26e02d10f8330be7ee3ede14cb96440c79d0400040f1ae6ac8e2b082fe5f8d	5e26e02d10f8330be7ee3ede14cb96440c79d0400040f1ae6ac8e2b082fe5f8d	master_RVT-AbiP2_merged_oriented.jsonl	1065139722	18912	1491	3020	-
PM_RVT-AbiP2_3	m12	RVT-AbiP2	JANZZW010000035.1:51601-53154:+	be62bb8bc01dfcb8d20899ecd6cfbadb74cfb85a24b186651c0737dd94fe892a	be62bb8bc01dfcb8d20899ecd6cfbadb74cfb85a24b186651c0737dd94fe892a	master_RVT-AbiP2_merged_oriented.jsonl	1070540894	21472	51601	53154	+
PM_RVT-AbiP2_3	m13	RVT-AbiP2	LT828540.1:1045215-1046747:+	fbdfda22589a2686ec879014176453ece3298af95bd0bdb566b79f2253553fca	fbdfda22589a2686ec879014176453ece3298af95bd0bdb566b79f2253553fca	master_RVT-AbiP2_merged_oriented.jsonl	338637559	29883	1045215	1046747	+
PM_RVT-AbiP2_3	m14	RVT-AbiP2	JAUWNM010000001.1:23127-24644:-	3b919f28a03857384da71253b066f11d9a08e26129f83779e68ec1a06e549798	3b919f28a03857384da71253b066f11d9a08e26129f83779e68ec1a06e549798	master_RVT-AbiP2_merged_oriented.jsonl	20329	32398	23127	24644	-
PM_RVT-AbiP2_3	m15	RVT-AbiP2	CBDFGJ010000003.1:116908-118440:-	e738b8d59642189741b340d78b429f94a2a82587c67000b7c459e88d22865c09	e738b8d59642189741b340d78b429f94a2a82587c67000b7c459e88d22865c09	master_RVT-AbiP2_merged_oriented.jsonl	1096221823	32560	116908	118440	-
PM_RVT-AbiP2_3	m16	RVT-AbiP2	JAPSFJ010000010.1:12542-14071:+	b71e54b49649ce3af08f57779dfb9827c3ad7a23a208f2022d5429904c890b56	b71e54b49649ce3af08f57779dfb9827c3ad7a23a208f2022d5429904c890b56	master_RVT-AbiP2_merged_oriented.jsonl	994664216	30245	12542	14071	+
PM_RVT-AbiP2_3	m17	RVT-AbiP2	JBBAAP010000001.1:94499-96025:-	83c43b7b3e096319bdd1844a7a3b3f8b3b30a3927f81ca66c8732c1221ad6abd	83c43b7b3e096319bdd1844a7a3b3f8b3b30a3927f81ca66c8732c1221ad6abd	master_RVT-AbiP2_merged_oriented.jsonl	90104488	32890	94499	96025	-
PM_RVT-AbiP2_3	m18	RVT-AbiP2	QPIW01000028.1:44461-45996:+	0901e191739036e1b3692209fb90480a04bffd596fd96f51612cd79fffab898d	0901e191739036e1b3692209fb90480a04bffd596fd96f51612cd79fffab898d	master_RVT-AbiP2_merged_oriented.jsonl	349666729	32557	44461	45996	+
PM_RVT-AbiP2_3	m19	RVT-AbiP2	3300001095.a:JGI12104J13512_1001407:9877-11397:-	cf0669094fd854c9d8d4d94f84c63a6c566490f365167fe1114416e1134c7099	cf0669094fd854c9d8d4d94f84c63a6c566490f365167fe1114416e1134c7099	master_RVT-AbiP2_merged_oriented.jsonl	1099368894	27086	9877	11397	-
PM_RVT-AbiP2_4	m00	RVT-AbiP2	NC_013501.1:1642378-1643895:-	2e62f3308eb9bbb9de32803139d3d04a5c4cfaedb632aac68db22d8420172c6e	2e62f3308eb9bbb9de32803139d3d04a5c4cfaedb632aac68db22d8420172c6e	master_RVT-AbiP2_merged_oriented.jsonl	5036634	32825	1642378	1643895	-
PM_RVT-AbiP2_4	m01	RVT-AbiP2	CALIND010000001.1:8037-9074:+	ac4e16d2c6ff163ee10427addb568a9bddaa10806c76263315af926038a62bb6	ac4e16d2c6ff163ee10427addb568a9bddaa10806c76263315af926038a62bb6	master_RVT-AbiP2_merged_oriented.jsonl	1034562875	19594	8037	9074	+
PM_RVT-AbiP2_4	m02	RVT-AbiP2	DAHZXQ010000003.1:18538-20106:-	3e1239286134cbb8b424526af3ff788118588e7ec7f0afc7a4ebd09b56519518	3e1239286134cbb8b424526af3ff788118588e7ec7f0afc7a4ebd09b56519518	master_RVT-AbiP2_merged_oriented.jsonl	348993107	28741	18538	20106	-
PM_RVT-AbiP2_4	m03	RVT-AbiP2	DATHPN010000114.1:13071-14534:+	c4bb521ac03f0c81e69246f30c0a039677a45f3a5da09ee7403f638ffbed1d4c	c4bb521ac03f0c81e69246f30c0a039677a45f3a5da09ee7403f638ffbed1d4c	master_RVT-AbiP2_merged_oriented.jsonl	1094847041	27231	13071	14534	+
PM_RVT-AbiP2_4	m04	RVT-AbiP2	DASTWS010000034.1:57753-59276:+	7d5d698c7257691ecca1f187717822643ac394da10cca959602cc3cd03959e47	7d5d698c7257691ecca1f187717822643ac394da10cca959602cc3cd03959e47	master_RVT-AbiP2_merged_oriented.jsonl	1085964389	36077	57753	59276	+
PM_RVT-AbiP2_4	m05	RVT-AbiP2	JBFWUE010000015.1:46802-48313:+	194eb50aa3b2b3b3e57a8d81778ac7cf8990caf44c525725e8c4fd543d6de19c	194eb50aa3b2b3b3e57a8d81778ac7cf8990caf44c525725e8c4fd543d6de19c	master_RVT-AbiP2_merged_oriented.jsonl	324240697	32374	46802	48313	+
PM_RVT-AbiP2_4	m06	RVT-AbiP2	SCQU01000010.1:295483-296991:-	6693a0e10fb2857739adeaf314bf1f156a66f90dd1c331215aae82e3e3af9790	6693a0e10fb2857739adeaf314bf1f156a66f90dd1c331215aae82e3e3af9790	master_RVT-AbiP2_merged_oriented.jsonl	1076713513	32484	295483	296991	-
PM_RVT-AbiP2_4	m07	RVT-AbiP2	OZ244593.1:781840-783024:+	557a2ed81e7ac76d1feaaa6ba2e01d75472c6833ad74d478b7959da3dea87c7e	557a2ed81e7ac76d1feaaa6ba2e01d75472c6833ad74d478b7959da3dea87c7e	master_RVT-AbiP2_merged_oriented.jsonl	270188537	37047	781840	783024	+
PM_RVT-AbiP2_5	m00	RVT-AbiP2	ABVBLH010000006.1:233892-235391:+	d8bcf604973ce8c50d301e93b89e67337a5dcf84da475a79f195b258d75875da	14923bcb0b765a30b78d507bd5ddeb1a1554126faace336b3b5fcd6abb72df3e	master_RVT-AbiP2_merged_oriented.jsonl	990276743	32303	233892	235391	+
PM_RVT-AbiP2_5	m01	RVT-AbiP2	NCOH01000031.1:45122-46456:-	4c50811630df810e135cf7eca9bc2d20a6c0660cfbacfd84f8b71940856d5ec7	160e432c8abf3e91882ca62e69fe480c46b82f2da3505de6358394fc380e8aab	master_RVT-AbiP2_merged_oriented.jsonl	105724177	32553	45122	46456	-
PM_RVT-AbiP2_5	m02	RVT-AbiP2	JAHOOW010000002.1:223752-225233:-	d962a7536dc79f3a40313545863bd364569a6f31f812562e12ee090aae42235d	d962a7536dc79f3a40313545863bd364569a6f31f812562e12ee090aae42235d	master_RVT-AbiP2_merged_oriented.jsonl	36409050	34803	223752	225233	-
PM_RVT-AbiP2_5	m03	RVT-AbiP2	JVJQ01000049.1:3265-4749:-	df9224bc9b44fa312429d4e7de4dfc27493c27f90449c2bab51c603dc1f16f33	f7413d8c5735e152ce19f8fedd139ae72abc16b9de945ced794bcafd0818893a	master_RVT-AbiP2_merged_oriented.jsonl	292228603	26205	3265	4749	-
PM_RVT-AbiP2_5	m04	RVT-AbiP2	JRTB01000069.1:987346-988845:-	cfec242793034a720c01f9be55e1b3acfb3068907e752531e500d44c977c2730	cfec242793034a720c01f9be55e1b3acfb3068907e752531e500d44c977c2730	master_RVT-AbiP2_merged_oriented.jsonl	276858139	35909	987346	988845	-
PM_RVT-AbiP2_5	m05	RVT-AbiP2	3300013751.a:Ga0119802_1000023:77862-79337:+	1f9ae79982bbc16ac29a22910889ecf5b64f8eb6913dff38a3fc00b725a2369f	845cb5a0373aa42689a0cf9d20c82f2e1413fcf03c9586b758a9c3e90e2dbc10	master_RVT-AbiP2_merged_oriented.jsonl	1101471759	35010	77862	79337	+
PM_RVT-AbiP2_6	m00	RVT-AbiP2	DBHTMU010000035.1:1-774:-	8df1d34177b21d43c32d6d9b77b39b1bc70e8f1c4faf105bf8b130e34c06de3d	1448d225744ab45540e9c28156b96ae85955ebb2a97714a8a7925df9014ead50	master_RVT-AbiP2_merged_oriented.jsonl	566917168	18263	1	774	-
PM_RVT-AbiP2_6	m01	RVT-AbiP2	CALINL010000202.1:1132-2136:-	6395463d380808c4dbcbdd08f3b0d00bf34a471b4b417269094e2a291caa55d0	6395463d380808c4dbcbdd08f3b0d00bf34a471b4b417269094e2a291caa55d0	master_RVT-AbiP2_merged_oriented.jsonl	1019964016	18191	1132	2136	-
PM_RVT-AbiP2_6	m02	RVT-AbiP2	ACBSRG010000001.1:889244-890182:+	2e51806d081d665967bd021cfbb58ae406f333a2be2f2a580c30598dac766070	2e51806d081d665967bd021cfbb58ae406f333a2be2f2a580c30598dac766070	master_RVT-AbiP2_merged_oriented.jsonl	1059835443	35617	889244	890182	+
PM_RVT-AbiP2_6	m03	RVT-AbiP2	CAKVCU010000090.1:2-913:-	6e9abe25df4191937bd74560e94ebc86a4fb5dd0540a05263da7e175e9f59409	6e9abe25df4191937bd74560e94ebc86a4fb5dd0540a05263da7e175e9f59409	master_RVT-AbiP2_merged_oriented.jsonl	1019835788	8323	2	913	-
PM_RVT-AbiP2_6	m04	RVT-AbiP2	CAUTAX010000011.1:19242-20207:+	ebcf79feedaea57514eb87a1e750c15c048d3c9ee8ed2305d551c3f2ae68c122	ebcf79feedaea57514eb87a1e750c15c048d3c9ee8ed2305d551c3f2ae68c122	master_RVT-AbiP2_merged_oriented.jsonl	1036884820	31883	19242	20207	+
PM_RVT-AbiP2_6	m05	RVT-AbiP2	UGXQ01000003.1:1447479-1448387:+	4feabc444a130551a221a69c32ec22acbd0fc473a549829041b065bd386f5364	c43e52e17f551f8dbc5600f89e87e983b71d6de82c40518478a64ade149c65fd	master_RVT-AbiP2_merged_oriented.jsonl	1004666786	35981	1447479	1448387	+
PM_RVT-AbiP2_7	m00	RVT-AbiP2	DBHQBB010000005.1:44085-45650:-	fe1ad08419a4a2ca2939c8f09cdef86496debdfc798c546bd24354b4dc49dffc	4f7184fe53bccd5a272b70923556a889233c5be99da9210e405f66bf0e11c70b	master_RVT-AbiP2_merged_oriented.jsonl	555448979	34592	44085	45650	-
PM_RVT-AbiP2_7	m01	RVT-AbiP2	JBJGEB010000001.1:305156-306643:+	7264ebfc8d44ea4b0046b58dbc49fa633b552ab721fa97033c5892a9c87e8ccb	7264ebfc8d44ea4b0046b58dbc49fa633b552ab721fa97033c5892a9c87e8ccb	master_RVT-AbiP2_merged_oriented.jsonl	1052072933	38677	305156	306643	+
PM_RVT-AbiP2_7	m02	RVT-AbiP2	NAHP01000070.1:41936-43444:+	66cf60b46cb1eb9f2797dddf0560f050a82470dfad4897528eb07c4bf2e844ba	9d1299692beeda3c5c056cee9743489ea21eb68c946c01018b9721ad9deda6c5	master_RVT-AbiP2_merged_oriented.jsonl	1054273032	31038	41936	43444	+
PM_RVT-AbiP2_7	m03	RVT-AbiP2	3300007654.a:Ga0105017_100091:78161-79645:+	33f239d93ca50ea22fd204f4a87ce438b3eebfb43838c78c2c7bef870910fbfd	96dedd68059de9527646b859b5153bfccda0cd15b3e389fd31ec2e22d48c3039	master_RVT-AbiP2_merged_oriented.jsonl	1103335457	18240	78161	79645	+
PM_RVT-AbiP2_7	m04	RVT-AbiP2	JBHRNA010000006.1:16973-18472:+	02a46c04fa0a20fd4553c8fd295e73f65a2c72e147066410eb32a72c83f0685b	5d8dd1d90786b3cfa377102499742e84b0810ede73b42aca2b8d6cf828776866	master_RVT-AbiP2_merged_oriented.jsonl	1065679160	30689	16973	18472	+
PM_RVT-AbiP2_7	m05	RVT-AbiP2	3300008144.a:Ga0114284_1000696:6953-8443:+	f0223c88dd353619658867604fecb86e634f882c9fdccb55ea3b6582d39bf3d1	f0223c88dd353619658867604fecb86e634f882c9fdccb55ea3b6582d39bf3d1	master_RVT-AbiP2_merged_oriented.jsonl	1104275419	30140	6953	8443	+
PM_RVT-AbiP2_7	m06	RVT-AbiP2	CP023429.1:2061924-2063411:-	db3e41a97c7290fe0a242b700304e2b1017439a55c78d951431483e27eb024e6	db3e41a97c7290fe0a242b700304e2b1017439a55c78d951431483e27eb024e6	master_RVT-AbiP2_merged_oriented.jsonl	268963713	30028	2061924	2063411	-
PM_RVT-AbiP2_7	m07	RVT-AbiP2	PHHA01000002.1:116597-118075:-	5e7a25a789e1d0110098bc6d0fe0240845c585ed08602fe0539007e819364e21	5e7a25a789e1d0110098bc6d0fe0240845c585ed08602fe0539007e819364e21	master_RVT-AbiP2_merged_oriented.jsonl	920004022	32317	116597	118075	-
PM_RVT-AbiP2_7	m08	RVT-AbiP2	BTPO01000002.1:167193-168785:-	5e48bef83068badae002c5f0dc08a4290bac6729618ae66c7f04c02130c10d88	5e48bef83068badae002c5f0dc08a4290bac6729618ae66c7f04c02130c10d88	master_RVT-AbiP2_merged_oriented.jsonl	370206277	34522	167193	168785	-
PM_RVT-AbiP2_7	m09	RVT-AbiP2	FOFH01000006.1:95093-96574:-	b134c0c39ca2c5b0a74179fbf793947894edee81ea5c66a53996e59ca313cb8c	b134c0c39ca2c5b0a74179fbf793947894edee81ea5c66a53996e59ca313cb8c	master_RVT-AbiP2_merged_oriented.jsonl	334273211	32364	95093	96574	-
PM_RVT-AbiP2_7	m10	RVT-AbiP2	NARN01000009.1:61562-63076:+	55046640919b579e72356f4a77069b31f70a010debae60a71e853d25daf12d8b	55046640919b579e72356f4a77069b31f70a010debae60a71e853d25daf12d8b	master_RVT-AbiP2_merged_oriented.jsonl	1054331977	28101	61562	63076	+
PM_RVT-AbiP2_8	m00	RVT-AbiP2	3300014927.a:Ga0169766_100087:9289-10788:-	a00ab7667a73d82c13dae51b667e3a88f62f1f0eb1729b0f02dda5ff320ca4bb	a00ab7667a73d82c13dae51b667e3a88f62f1f0eb1729b0f02dda5ff320ca4bb	master_RVT-AbiP2_merged_oriented.jsonl	1104594033	35333	9289	10788	-
PM_RVT-AbiP2_8	m01	RVT-AbiP2	BAKX01000003.1:345330-346844:+	49f0a14de1304a75c02cd1dddd33f432ac9b3a1f14d6c70c187d674c3cdd0408	13e739eefaf170c01bac1c6eb56f011d7d73ddce102abc6b8646e53f93756648	master_RVT-AbiP2_merged_oriented.jsonl	1054004737	20896	345330	346844	+
PM_RVT-AbiP2_8	m02	RVT-AbiP2	SFMA01000089.1:2142-3617:+	de660416295d7ca94ca7b56c07f5f71c222900490859093c5d83bcc09f13656b	de660416295d7ca94ca7b56c07f5f71c222900490859093c5d83bcc09f13656b	master_RVT-AbiP2_merged_oriented.jsonl	1072884154	17683	2142	3617	+
PM_RVT-AbiP2_8	m03	RVT-AbiP2	MGYG000022369_33:4967-6259:-	aeb620f4eab14abef529ecaced9982255f7b30e7b090878e42c5e1f9215e5266	aeb620f4eab14abef529ecaced9982255f7b30e7b090878e42c5e1f9215e5266	master_RVT-AbiP2_merged_oriented.jsonl	205273208	28175	4967	6259	-
PM_RVT-AbiP2_8	m04	RVT-AbiP2	JAFXHE010000019.1:91227-92741:-	17c50e2b61f06b7f082e10027a9207e671f7a5f086a1093cc0bfeb88ef1bece6	17c50e2b61f06b7f082e10027a9207e671f7a5f086a1093cc0bfeb88ef1bece6	master_RVT-AbiP2_merged_oriented.jsonl	1063767399	32257	91227	92741	-
PM_RVT-AbiP2_8	m05	RVT-AbiP2	DBEWQG010000048.1:4770-6305:+	41fb87307fc8788d788c06db14b6e66372a01abae3d922a707e99e015e2eb6e7	a0a4686076abb8123ebd49254c1fb6b2b5c4eb0867176783de62cd97066a10f8	master_RVT-AbiP2_merged_oriented.jsonl	1027256448	27479	4770	6305	+
PM_RVT-CRISPR_1	m00	RVT-CRISPR	CBDPUB010000010.1:44823-47093:-	84ca967092bb919b10d75bc6c3a83308f99a170f2533a0a24cb8c2dfe5245271	8bff86f10a6705089434d87ac1254ff438463c918c4140c64a2cdbffca7e1316	master_RVT-CRISPR_merged_oriented.jsonl	192072940	30648	44823	47093	-
PM_RVT-CRISPR_1	m01	RVT-CRISPR	MGYG000137646_9:60407-62686:-	088eb8a28ddfb22534dda983793388883d53a7b324b6cbef02f120b70fba3c08	088eb8a28ddfb22534dda983793388883d53a7b324b6cbef02f120b70fba3c08	master_RVT-CRISPR_merged_oriented.jsonl	82796561	31768	60407	62686	-
PM_RVT-CRISPR_1	m02	RVT-CRISPR	CAMWOR010000222.1:2551-4821:+	597e341d49ca353a031829a299c057cdacab43910f3a66ec9fcb07970d9f29fd	597e341d49ca353a031829a299c057cdacab43910f3a66ec9fcb07970d9f29fd	master_RVT-CRISPR_merged_oriented.jsonl	50671374	9961	2551	4821	+
PM_RVT-CRISPR_1	m03	RVT-CRISPR	DWVO01000025.1:6920-9196:+	dcfd9c3d52a1f5f2c85f87bd1e56eb3e26981e73ceb3fe50493e9974170d6681	dcfd9c3d52a1f5f2c85f87bd1e56eb3e26981e73ceb3fe50493e9974170d6681	master_RVT-CRISPR_merged_oriented.jsonl	68517879	26034	6920	9196	+
PM_RVT-CRISPR_1	m04	RVT-CRISPR	DAMCDT010000003.1:3906-6173:-	d4ee126c71c8b2fb9e2ee43faec75b13a3afdc89de90d168b90eaa9b0a51d84b	d4ee126c71c8b2fb9e2ee43faec75b13a3afdc89de90d168b90eaa9b0a51d84b	master_RVT-CRISPR_merged_oriented.jsonl	69608827	23493	3906	6173	-
PM_RVT-CRISPR_1	m05	RVT-CRISPR	DALZBD010000342.1:2228-4495:+	737e31710661f0c7b5ff7c8c8bd64e370f2a57778c0066571fa92910ecb6a519	737e31710661f0c7b5ff7c8c8bd64e370f2a57778c0066571fa92910ecb6a519	master_RVT-CRISPR_merged_oriented.jsonl	70056853	9998	2228	4495	+
PM_RVT-CRISPR_2	m00	RVT-CRISPR	CBDSZK010000097.1:11096-13900:-	2f7e2382d74ab1f7cd541c1ef6df3ef69c1b4aa358752d493083bd3cda9e50f3	2f7e2382d74ab1f7cd541c1ef6df3ef69c1b4aa358752d493083bd3cda9e50f3	master_RVT-CRISPR_merged_oriented.jsonl	186772347	33846	11096	13900	-
PM_RVT-CRISPR_2	m01	RVT-CRISPR	CBDNXP010000156.1:3389-6193:+	e4878ca622befa0b0a7b2f46130fd1fab72ee805ab79be0e21de2f7ef2f7c50d	e4878ca622befa0b0a7b2f46130fd1fab72ee805ab79be0e21de2f7ef2f7c50d	master_RVT-CRISPR_merged_oriented.jsonl	186746961	25385	3389	6193	+
PM_RVT-CRISPR_2	m02	RVT-CRISPR	MGYG000150060_6:1048-3858:-	4378d646d782fd588bba9eb6789955fd8accc2493a034f3da376a300b460a60f	1960463cab0b97856389f67d9e54282d649bd418c216a59ef5b25ce2cf9cc4de	master_RVT-CRISPR_merged_oriented.jsonl	89597314	21446	1048	3858	-
PM_RVT-CRISPR_2	m03	RVT-CRISPR	CALIYD010000108.1:23371-26169:+	5a86f589ab238a37a9b5b2199ca011187f943879b38b70da45f31347de62f6b8	5a86f589ab238a37a9b5b2199ca011187f943879b38b70da45f31347de62f6b8	master_RVT-CRISPR_merged_oriented.jsonl	36183897	30754	23371	26169	+
PM_RVT-CRISPR_2	m04	RVT-CRISPR	CAKRRJ010000017.1:26956-29766:-	e022e7aed64e09fc1d7bdfa730cd14d2b908b4dcd23650eefccf20429c113f1b	e022e7aed64e09fc1d7bdfa730cd14d2b908b4dcd23650eefccf20429c113f1b	master_RVT-CRISPR_merged_oriented.jsonl	68235233	26053	26956	29766	-
PM_RVT-CRISPR_2	m05	RVT-CRISPR	CAUERO010000006.1:38014-40824:+	6258bed4fce997b0d78169f1b92b689789cad5fdf45629934b04ed531be480bf	6258bed4fce997b0d78169f1b92b689789cad5fdf45629934b04ed531be480bf	master_RVT-CRISPR_merged_oriented.jsonl	67892787	30985	38014	40824	+
PM_RVT-CRISPR_3	m00	RVT-CRISPR	MGYG000505227_373:1591-2532:-	989f9dc5b0b7653ce636c058e741ff81f596c1445865d0bd6f378d28edade38d	989f9dc5b0b7653ce636c058e741ff81f596c1445865d0bd6f378d28edade38d	master_RVT-CRISPR_merged_oriented.jsonl	91396350	12926	1591	2532	-
PM_RVT-CRISPR_3	m01	RVT-CRISPR	JBIOYC010000035.1:1718-2677:-	7600e529e14cf50e95968ec46f663b165d748688b4d9b2456850bfa14fe9a7e9	7600e529e14cf50e95968ec46f663b165d748688b4d9b2456850bfa14fe9a7e9	master_RVT-CRISPR_merged_oriented.jsonl	201267999	20266	1718	2677	-
